ticker,date,pattern,status,rs_1m_pct,rs_3m_pct,rs_6m_pct
JMIA,2022-11-17,DT,OK,-9.021113243761992,-44.690781796966164,-28.828828828828822
ANF,2022-11-22,DT SW,OK,9.976387249114516,-5.670886075949378,-30.303030303030308
TWST,2022-11-18,DT SW,OK,-16.116248348745053,-40.66806820836254,-32.17623497997331
AEO,2022-11-22,DT U,OK,25.361620057859223,3.6682615629984205,0.5413766434648082
YMM,2022-11-23,DT SW,OK,28.99159663865547,-12.285714285714288,24.291497975708488
CLFD,2022-11-18,UDS,OK,-9.244271087274502,-24.609153503442695,70.86469616302551
PDD,2022-11-28,DT SW,OK,23.84629873799209,14.208789299982637,56.80896732649654
STNE,2022-11-18,DT SW,OK,-5.2783109404990425,8.940397350993369,5.561497326203213
BILI,2022-11-29,U,OK,32.24789915966386,-47.4321503131524,-40.75294117647059
BEKE,2022-11-30,DT SW,OK,46.699029126213574,-15.160022459292533,12.761194029850742
BZ,2022-11-29,DT SW,OK,23.911257189811018,-35.167669819432504,-19.011815252416763
PD,2022-12-02,DT,OK,-9.266720386784854,-6.556016597510384,-17.900109369303685
GTLB,2022-12-06,DT SW,OK,-7.860576923076934,-19.135021097046412,-3.790160642570295
IOT,2022-12-02,DT,OK,-16.38513513513513,-23.493044822256557,-17.015926236378874
XPEV,2022-11-30,DT,OK,6.531204644412192,-59.802847754654984,-68.76595744680851
WOOF,2022-11-30,DT,OK,-10.640301318267408,-36.47925033467202,-40.53884711779448
OKTA,2022-12-01,DT,OK,-4.989308624376331,-41.66301969365427,-36.84709226578231
PATH,2022-12-02,DT,OK,4.785077047850761,-20.049504950495045,-34.21588594704684
MDB,2022-12-07,DT,OK,-0.4746182418489453,-41.352194884682426,-51.050441489901544
CALX,2023-01-26,UTU,OK,-14.287827244490458,-3.960888299635401,15.025803890432709
SI,2023-01-17,DT,OK,-29.52482648158036,-80.77203204661326,-78.55750487329435
PTON,2023-02-01,DT U,OK,59.826946847960436,61.42322097378277,33.43653250773995
MBLY,2023-01-26,UT,insufficient_history,,,
DOCU,2022-12-09,DT,OK,6.189320388349517,-31.68332292317302,-49.919871794871796
AEHR,2023-01-06,CPH,OK,-32.59172521467604,20.60055865921788,131.50134048257374
TSLA,2023-01-26,U,OK,15.221380135620265,-31.63076923076923,-44.20536197172217
FLNC,2022-12-13,DT SW,OK,10.610932475884226,-6.0622610595303055,95.8997722095672
SOFI,2023-01-30,DT U,OK,35.30751708428248,7.220216606498209,-5.714285714285705
ENPH,2023-02-08,DT,OK,-2.2212711320350964,-19.112023792663923,-20.601932299993052
FLNC,2023-02-09,DT U,OK,19.978284473398467,70.78825347758888,39.08118313404658
MNDY,2023-02-13,DT U,OK,20.83640383198231,71.56683233063042,-6.246426529445381
APP,2023-02-09,DT,OK,24.557956777996083,-15.127175368139223,-64.78755901138572
BE,2023-02-10,SW,OK,7.454545454545447,21.292970754232954,-19.317406143344705
PI,2023-02-09,UDS,OK,6.7690994451557795,19.476549813735787,36.550218340611366
BTU,2023-02-14,UDS,OK,-5.0126217093400705,-4.978354978354971,12.564102564102564
NET,2023-02-10,DT U,OK,39.16267942583733,44.127849355797835,-26.001780943900265
PLTR,2023-02-14,DT SW,OK,8.559201141226836,-0.3926701570680535,-23.20887991927346
EMBC,2023-02-14,DT SW,OK,22.701769529564086,-7.544715447154471,-0.8716875871687568
RBLX,2023-02-15,DT SW,OK,7.407407407407418,-2.9123571039738727,-27.144607843137248
UPST,2023-02-15,DT,OK,-0.8240141259564293,-25.244010647737348,-49.06287787182587
DOCN,2023-02-16,DT U,OK,18.790496760259167,6.658047834518421,-31.464174454828665
CYH,2023-02-16,U,OK,10.195227765726678,58.74999999999999,53.474320241691856
ROKU,2023-02-16,DT U,OK,24.417009602194796,8.47428669058603,-24.5244888254874
TXG,2023-02-16,DT U,OK,6.686649757897167,18.823831535695955,-0.21565667457406068
DKNG,2023-02-17,DT U,OK,28.22174226061913,15.49935149156938,-13.41759844433642
FVRR,2023-02-22,DT U,OK,11.317418213969944,-1.8961038961038845,4.049586776859515
TDS,2023-02-17,DT U,OK,-2.368421052631575,8.585365853658544,-34.91228070175438
SPT,2023-02-22,DT SW,OK,-2.3972032628599926,-5.8908507223113915,-2.8339410009943666
IQ,2023-02-22,DT U,OK,27.24077328646748,144.5945945945946,101.67130919220058
ENVX,2023-02-23,DT SW,OK,0.7299270072992803,-35.813953488372086,-60.057997221425886
VCYT,2023-02-23,DT SW,OK,-9.194528875379948,-8.00615858352579,12.842304060434362
GLBE,2023-02-22,DT SW,OK,3.942652329749108,25.90448625180897,-23.906705539358587
VRT,2023-02-22,DT SW,OK,5.096418732782371,9.07791279485346,23.763179237631782
RUN,2023-02-23,DT SW,OK,-10.24972046216921,-20.763409016123735,-22.671804752729617
ACVA,2023-02-23,U,OK,21.07023411371236,36.09022556390975,37.294563843236396
KYMR,2023-02-23,DT SW,OK,-11.382799325463733,9.327323162274626,-0.9425070688030113
LMND,2023-02-23,DT,OK,6.144890038809825,-17.95,-28.868660598179453
BYND,2023-02-24,DT SW,OK,7.259073842302888,29.066265060240994,-34.279141104294474
NEO,2023-02-23,U,OK,11.809045226130666,31.268436578171087,27.507163323782223
FOUR,2023-02-28,DT U,OK,-9.5434369055168,26.51884700665188,17.479925880172953
ALLO,2023-03-01,DT,OK,-19.823232323232332,-41.039925719591466,-54.99645641389086
BLNK,2023-03-01,DT,OK,-35.9518754423213,-31.59486016628873,-57.67072029934518
HIMS,2023-02-28,UT,OK,27.140974967061936,53.907496012759196,51.25391849529781
RLAY,2023-02-24,DT SW,OK,-15.182481751824817,-6.491416309012877,-24.2503259452412
SDGR,2023-03-01,DT SW,OK,-5.39834566826295,19.199122325836537,-21.52401589021308
PSNY,2023-03-02,DT,OK,-10.142348754448394,-26.705370101596515,-37.03241895261845
AI,2023-03-03,UDS,OK,7.355163727959679,73.95918367346938,15.752308527973913
AZUL,2023-03-06,DT,OK,-39.884393063583815,-42.14186369958276,-55.50802139037433
OCUL,2023-03-07,CPH,OK,31.603773584905646,82.95081967213116,5.681818181818188
AMLX,2023-03-14,UDS,OK,-7.314897413024091,-15.847732181425478,4.31726907630523
S,2023-03-15,DT,OK,-5.1147540983606525,-5.855562784645407,-50.66484827821343
CSIQ,2023-03-21,DT SW,OK,-9.89949748743718,2.986789201608264,-10.662680617837573
FCEL,2023-03-09,DT SW,OK,-16.030534351145043,-4.347826086956519,-14.28571428571429
MARA,2023-03-17,DT SW,OK,13.541666666666675,63.73390557939913,-39.44444444444445
ZIM,2023-03-13,DT,OK,-10.18815970628728,10.627473148671562,-37.79402415766052
PATH,2023-03-16,DT SW,OK,-4.935064935064936,11.246200607902734,2.2346368715083775
GME,2023-03-22,DT,OK,-19.7362437471578,-15.144230769230782,-39.053867403314925
BMEA,2023-03-29,CPH,OK,143.92374900714856,295.23809523809524,199.31773879142304
LOVE,2023-03-28,DT SW,OK,-13.700107874865154,26.249342451341384,16.618075801749278
IONQ,2023-03-31,DT SW,OK,9.956709956709965,62.82051282051282,0.19723865877712132
KRUS,2023-04-05,DT SW,OK,-2.5767226404169064,42.283298097251595,-5.6762438682550815
WAL,2023-04-19,DT SW,OK,3.7994891443167145,-49.659337256116444,-49.04388714733542
CUBI,2023-04-28,DT SW,OK,1.5795206971677578,-30.306427503736934,-43.621523579201934
RUM,2023-03-31,DT SW,OK,18.46446700507616,54.55298013245034,-28.137028483448802
LMND,2023-05-04,DT,OK,-21.901408450704217,-33.59281437125748,-54.17355371900827
MCB,2023-04-19,DT,OK,-13.555992141453832,-48.016877637130804,-53.30503335354759
OPEN,2023-05-05,DT SW,OK,-23.725845058088623,-51.61111111111112,-44.670308728242915
LUMN,2023-05-03,DT,OK,-11.698113207547166,-55.42857142857143,-68.11989100817439
W,2023-05-04,DT SW,OK,-12.71966527196653,-52.954442940911136,-17.484177215189877
FUBO,2023-05-05,DT SW,OK,-0.8849557522124019,-63.1578947368421,-68.45070422535211
CVNA,2023-05-05,DT,OK,-24.210526315789473,-49.473684210526315,-52.87958115183247
SG,2023-05-05,DT SW,OK,7.891156462585025,-32.45315161839864,-56.52412280701754
COIN,2023-05-05,DT,OK,-21.29836904381196,-39.57770684998773,-22.231000158002846
STEM,2023-05-05,DT,OK,-27.787934186471663,-62.630085146641434,-70.95588235294117
SHLS,2023-05-09,UDS,OK,-8.619091751621866,-25.47241118669691,-8.830328247803976
RILY,2023-05-05,DT,OK,1.1519078473722022,-39.66072578913463,-32.01064601984031
NSSC,2023-05-08,DT,OK,-21.43472022955524,-12.074502247912655,1.7465626161278225
NVAX,2023-05-09,DT,OK,-11.938534278959823,-32.82236248872859,-63.0639563708478
FIVN,2023-05-05,DT,OK,-23.751686909581636,-34.00303702838453,-5.597326649958234
UPST,2023-05-10,DT SW,OK,-17.986030267753208,-31.268292682926834,-27.25864739287559
GH,2023-05-10,DT,OK,0.46063651591290444,-16.001400560224088,-49.248995134334685
LUNR,2023-05-12,DT,insufficient_history,,,
GTLB,2023-06-06,DT U,OK,32.23757937990288,-30.84586833365892,-17.5593851886353
SFIX,2023-06-07,DT U,OK,18.709677419354833,-25.955734406438623,-2.902374670184693
FVRR,2023-05-11,DT,OK,-19.05165114309907,-33.44163378974241,4.862888482632544
FLNC,2023-05-11,SW,OK,-4.940617577197148,-9.457013574660634,54.636785162287495
BFLY,2023-05-11,DT SW,OK,-20.640569395017792,-20.35714285714285,-40.691489361702125
CRDO,2023-06-01,UT,OK,64.86486486486484,26.84310018903591,-5.024769992922861
DBI,2023-06-08,DT,OK,-5.628272251308896,-23.13432835820897,-31.916902738432483
AEHR,2023-07-14,UDS,OK,-3.404056889717888,46.551114255394424,43.15825846579129
CVNA,2023-07-19,UT,OK,50.8718726307809,339.29359823399557,466.95156695156703
QS,2023-07-27,U,OK,41.1144578313253,28.532235939643336,19.059720457433272
TOP,2023-06-30,DT,OK,-24.783027965284475,55.68862275449102,72.56637168141592
SYM,2023-07-31,UDS,OK,0.8126195028680616,50.69667738478027,186.9387755102041
SIMO,2023-07-28,DT,OK,-34.86727859092037,-16.211903622147762,-22.12664985911317
APLD,2023-07-24,UDS,OK,-15.350877192982448,139.0092879256966,219.00826446280993
ENVX,2023-07-27,UDS,OK,49.390243902439,54.695434906145415,145.30487892094456
TLRY,2023-07-26,DT SW,OK,10.526315789473696,-28.510638297872337,-47.16981132075472
ROKU,2023-07-28,UT,OK,7.368918280585723,20.562234794908065,30.7574304889741
CHRS,2023-08-03,DT SW,OK,-1.8099547511312264,-39.47001394700139,-48.82075471698114
SOFI,2023-07-31,UT,OK,7.666290868094716,57.590759075907606,67.2504378283713
CSTL,2023-08-03,DT SW,OK,23.91143911439113,-23.88939256572983,-37.998522895125554
EVGO,2023-08-03,DT SW,OK,-0.23529411764705577,-22.486288848263246,-38.46153846153846
RUN,2023-08-03,DT SW,OK,-0.22371364653243075,-8.183221821924857,-32.115677321156774
SABR,2023-08-03,U,OK,11.818181818181817,-5.626598465473154,-45.81497797356828
NET,2023-08-04,DT SW,OK,-0.061462814996915416,55.22673031026255,17.16807782381555
TWST,2023-08-04,DT,OK,5.190839694656502,68.59706362153347,-28.920220082530935
FSLY,2023-08-03,UT,OK,3.6546943919344654,15.926708949964773,58.93719806763285
FUBO,2023-08-04,DT U,OK,52.13270142180095,176.72413793103453,13.829787234042556
STEM,2023-08-04,DT SW,OK,16.43835616438356,70.42606516290728,-34.74088291746641
TRUP,2023-08-04,DT SW,OK,32.90909090909091,-16.45714285714286,-52.198790256661766
NVAX,2023-08-08,DT,OK,4.011065006915615,-2.4643320363164745,-33.03650934995548
AAOI,2023-08-04,UDS,OK,-6.258890469416789,268.1564245810056,153.46153846153845
RKLB,2023-08-09,DT SW,OK,11.557788944723635,72.98701298701297,35.365853658536594
CLOV,2023-08-09,DT U,OK,48.66979655712051,51.72256445357062,8.130081300813007
AMC,2023-08-08,DT SW,OK,21.904761904761916,-13.073005093378598,-15.78947368421052
GENI,2023-08-07,UDS,OK,1.3698630136986356,94.73684210526318,34.790528233151186
SOUN,2023-08-09,DT,OK,-47.214854111405835,-26.838235294117652,-50.62034739454096
BLNK,2023-08-09,DT,OK,-7.485029940119759,-13.323983169705478,-55.41125541125541
AZUL,2023-08-10,DT SW,OK,-15.092748735244509,42.23163841807911,57.09828393135725
FLNC,2023-08-10,DT SW,OK,8.232539992196642,40.45569620253164,24.28315412186379
RGTI,2023-08-11,UT,OK,-5.747126436781613,236.47927780057447,17.985611510791365
ACHR,2023-08-11,UT,OK,18.25557809330629,144.95798319327733,114.33823529411762
CAVA,2023-08-16,DT,insufficient_history,,,
IONQ,2023-08-11,UT,OK,-3.600543478260876,104.17266187050357,176.6081871345029
PGY,2023-08-11,UDS,OK,41.717791411042946,153.84615384615384,92.49999999999999
NVTS,2023-08-15,UTU,OK,-13.64092276830493,37.75999999999999,61.53846153846152
AFRM,2023-08-25,DT SW,OK,-22.10941906373378,-3.4265734265734316,0.8765522279035931
VFS,2023-10-05,DT,insufficient_history,,,
NSSC,2023-08-29,DT U,OK,-37.41758241758241,-39.703546850185276,-28.07072939690559
TLRY,2023-10-04,DT,OK,-25.083612040133787,36.585365853658544,-11.811023622047244
NXT,2023-10-26,UDS,OK,-8.977035490605434,-16.134872143018775,16.284907436460628
MBLY,2023-10-26,UDS,OK,-16.02373887240356,-10.655090765587993,-21.188210721745193
VRT,2023-10-25,UDS,OK,6.146314930649988,54.02525651144436,219.13327882256746
SOFI,2023-10-30,DT,OK,-11.583011583011583,-39.99999999999999,10.2728731942215
APLD,2023-10-09,DT,OK,-1.3358778625954248,-37.635705669481304,106.80000000000001
JKS,2023-10-30,DT,OK,-11.638225255972701,-39.01060070671378,-47.812940939326744
COCO,2023-10-31,UDS,OK,-10.253456221198153,-11.44372868510799,7.349563619660082
WOLF,2023-10-31,DT,OK,-27.244094488188985,-56.173913043478265,-40.591513073296184
HRMY,2023-10-31,DT,OK,-39.853524565151055,-42.01235657546337,-39.835164835164825
RGEN,2023-10-31,DT,OK,-28.199484309162937,-31.68382000957396,-25.641526638009637
TGTX,2023-11-01,DT,OK,-5.269607843137248,-26.729857819905213,-75.19255455712451
ACLS,2023-11-02,DT,OK,-19.58879919273461,-31.675687262204598,3.9882554440910267
FSLY,2023-11-02,DT,OK,-19.67305524239007,-29.59486166007904,5.3215077605321515
ROKU,2023-11-02,DT,OK,-13.037144938091771,-32.519498134961,11.567931227807904
ELF,2023-11-02,DT,OK,-4.6110382403390044,-28.411328184158712,2.2385638585487255
SABR,2023-11-02,DT,OK,-10.941475826972013,-28.425357873210633,-11.392405063291145
JOBY,2023-11-02,DT,OK,-12.56117455138661,-34.95145631067961,30.731707317073198
MOD,2023-11-02,UTU,OK,-6.965174129353235,-4.8566142460684585,95.62529719448408
SITM,2023-11-02,DT,OK,-11.16518226058213,-30.043383947939272,-9.189036981415432
INMD,2023-11-02,DT,OK,-33.06366514245514,-55.74418604651162,-43.54790863245328
SDGR,2023-11-02,DT,OK,-20.20848573518653,-42.93748365158252,-25.16295025728987
LMND,2023-11-02,DT,OK,-0.5424954792043413,-36.452917388792606,-0.8115419296663595
PRCT,2023-11-02,DT,OK,-12.344893413935731,-21.77739920499716,-5.39148351648352
LNTH,2023-11-02,DT SW,OK,-11.466845277963833,-9.540104024089791,-19.90061810689614
PLTR,2023-11-02,UDS,OK,0.13422818791946067,-20.25654730090861,97.35449735449737
CLDX,2023-11-03,DT,OK,-9.396226415094333,-28.62663495838288,-23.75357256271832
SPT,2023-11-03,DT SW,OK,-11.423220973782778,-9.057893612475976,10.471000389256524
FUBO,2023-11-03,DT SW,OK,9.600000000000009,-13.291139240506322,144.64285714285717
TRUP,2023-11-03,DT,OK,-12.62655205348615,-26.225806451612897,-36.383866481223926
PRTA,2023-11-03,DT,OK,-22.79151943462897,-43.31117236906113,-50.171037628278214
ODD,2023-11-08,DT SW,insufficient_history,,,
MQ,2023-11-08,DT SW,OK,-7.279029462738295,-3.429602888086647,20.767494356659142
ENVX,2023-11-08,DT,OK,-0.2926677275408074,-41.5525114155251,-21.892026187092995
ATEC,2023-11-07,DT,OK,-8.84173297966402,-32.83387622149837,-30.57239057239056
SPCE,2023-11-09,DT,OK,-8.235294117647063,-51.85185185185185,-62.58992805755397
AFRM,2023-11-09,UT,OK,10.45685279187818,45.163442294863245,77.63265306122452
RIVN,2023-11-08,DT SW,OK,-7.241746538871141,-22.05816554809843,25.685425685425713
MARA,2023-11-09,DT SW,OK,1.0638297872340496,-41.23711340206185,-16.340508806262232
VSAT,2023-11-09,DT SW,OK,8.170731707317081,-40.70855614973263,-51.845819761129206
TPST,2023-11-09,DT,OK,1074.9999999999998,362.29508196721304,36.89320388349513
INDI,2023-11-10,DT,OK,-10.990990990990978,-34.001336005344015,-38.55721393034825
BE,2023-11-09,DT,OK,-12.478184991274011,-32.999331997328,-34.01315789473684
NKTX,2023-11-10,DT SW,OK,26.543209876543195,3.015075376884413,-54.138702460850105
NVTS,2023-11-10,U,OK,-9.68253968253967,-31.445783132530124,-8.6677367576244
MNDY,2023-11-13,SW,OK,-3.064683500518861,-17.142688191118218,6.88024408848209
VRDN,2023-11-14,U,OK,13.3711507293355,-28.476482617586907,-40.29022620571916
TWST,2023-11-17,DT SW,OK,11.195335276967944,-2.0041109969167525,45.461479786422586
EH,2023-11-22,UDS,OK,-5.292307692307685,-17.258064516129036,33.70981754995657
FLNC,2023-11-29,UDS,OK,17.439165701042867,-22.247794399693134,-17.265306122448987
SYM,2023-11-21,UDS,OK,-10.176456369349774,-1.2752391073326375,19.37038226790877
TLRY,2024-01-09,DT U,OK,27.173913043478272,13.592233009708732,36.04651162790697
TWST,2024-02-02,DT U,OK,-3.9838337182448114,111.04060913705584,55.493221131369786
SMCI,2024-01-30,UT,OK,68.02372881355932,106.99490520337424,48.182361733931224
LESL,2024-02-02,DT SW,OK,-1.867816091954022,38.25910931174088,5.238828967642517
ENPH,2024-02-07,DT SW,OK,-12.895398214749976,24.37817101843831,-25.7954964931709
LUMN,2024-02-07,DT SW,OK,-20.58823529411764,20.535714285714278,-22.413793103448263
VKTX,2024-02-08,CPH,OK,25.667351129363446,135.15850144092218,72.1518987341772
ULCC,2024-02-06,U,OK,2.385685884691857,41.48351648351649,-36.34116192830654
CLSK,2024-02-09,U,OK,-0.4739336492891044,142.49422632794455,107.92079207920793
PGY,2024-02-21,DT SW,OK,20.37037037037035,0.0,-33.673469387755105
TNDM,2024-02-22,DT SW,OK,-7.125205930807255,26.75660483417652,-18.855703490464194
COIN,2024-02-16,U,OK,23.76363364709395,79.90009773048104,109.70886075949365
SPWR,2024-02-15,DT SW,OK,42.64214046822741,11.942257217847763,-44.53836150845254
REPL,2024-02-08,DT SW,OK,-18.99563318777293,-42.34654234654235,-59.453551912568315
DOCN,2024-02-22,DT U,OK,2.869440459110484,24.048442906574397,10.648148148148163
NVCR,2024-02-22,DT SW,OK,7.317073170731714,26.27324171382377,-49.85553772070625
MRVI,2024-02-23,DT SW,OK,-18.88888888888888,3.6511156186612714,-52.37651444547996
W,2024-02-22,UDS,OK,-17.01258931609391,3.435114503816794,-30.314285714285717
CAN,2024-02-27,DT SW,OK,35.862068965517246,22.360248447204967,0.5102040816326481
CVNA,2024-02-23,CPH,OK,15.085638998682471,58.242753623188406,36.59108678655198
DNLI,2024-02-27,DT,OK,-1.8023255813953365,-6.685082872928183,-24.327956989247312
BYND,2024-02-28,DT SW,OK,5.174825174825171,11.242603550295849,-34.891774891774894
BEAM,2024-02-27,DT U,OK,43.6597110754414,21.479470648116727,55.24718126626191
ARQT,2024-02-27,DT U,OK,100.20661157024793,415.42553191489355,29.200000000000003
FATE,2024-02-27,UT,OK,52.41228070175441,190.79497907949792,171.484375
ACMR,2024-02-28,UT,OK,14.805057955742873,25.953757225433517,40.39948453608246
KROS,2024-02-29,UT,OK,16.658097686375317,125.62147828969171,91.15417017691658
RNA,2024-02-29,U,OK,21.01506740682,147.72727272727272,85.19417475728154
AI,2024-02-29,DT SW,OK,13.929393706830396,2.3440193036883716,1.6084873374401232
SANA,2024-03-01,UT,OK,77.69911504424776,136.79245283018867,85.9259259259259
ESTA,2024-02-29,U,OK,0.4439801514755759,63.17352566822232,-29.98361551064992
SYRE,2024-03-01,UT,insufficient_history,,,
CIFR,2024-03-05,SW,OK,0.34965034965035446,3.6101083032491044,-10.031347962382442
NVTS,2024-03-01,DT SW,OK,0.32679738562091387,-13.399153737658676,-24.938875305623476
FUBO,2024-03-01,DT,OK,-19.76744186046512,-34.90566037735848,-12.288135593220339
APGE,2024-03-05,UT,OK,22.800823771697566,113.94156842644799,81.95292066259807
JANX,2024-03-11,DT,OK,351.8728717366629,328.0645161290322,273.45215759849907
PCT,2024-03-06,DT U,OK,40.44665012406947,22.246220302375818,-38.00657174151151
LXRX,2024-03-11,UDS,OK,0.9302325581395321,75.0,33.95061728395061
GCT,2024-03-15,UT,OK,10.938490805326584,146.40845070422537,186.56838656838656
BB,2024-04-04,DT,OK,4.850746268656714,-18.075801749271136,-36.13636363636365
LU,2024-03-21,DT U,OK,31.640625,6.645569620253156,-20.518867924528305
ALT,2024-03-27,UDS,OK,-23.586572438162545,-6.688241639697945,244.62151394422315
ANNX,2024-03-27,UT,OK,26.470588235294112,71.57107231920202,176.3052208835341
KRUS,2024-04-05,CPH,OK,11.057640894022015,40.90909090909089,62.189598625644216
VRT,2024-04-24,UDS,OK,-4.036363636363638,47.51257685858021,115.48720740337508
CXAI,2024-04-17,UDS,OK,34.36426116838487,262.037037037037,149.04458598726114
SNAP,2024-04-26,DT SW,OK,0.7957559681697646,-30.0184162062615,17.404737384140056
APLD,2024-04-12,DT,OK,-28.604651162790695,-62.65206812652069,-43.30563250230841
ROOT,2024-05-01,UDS,OK,15.085922009253139,727.1971496437055,706.1342592592594
ENVX,2024-05-02,DT,OK,-14.341353383458655,-30.075003375765686,-25.171756978653526
PTON,2024-05-02,DT,OK,-20.68965517241378,-42.086330935251794,-30.4535637149028
BMEA,2024-05-03,DT SW,OK,-14.510927982801869,-38.82051282051282,16.731898238747544
W,2024-05-02,DT SW,OK,-20.662584393154336,0.5572139303482659,20.65425023877745
ASPN,2024-05-02,UDS,OK,-9.188544152744637,35.52983081032948,102.39361702127661
CVNA,2024-05-02,UDS,OK,5.092313261735226,102.25267069205759,216.4607558139535
CAR,2024-05-02,DT SW,OK,-22.49488752556237,-42.12326675218374,-41.928168668791365
SABR,2024-05-02,DT U,OK,11.969111969111967,-29.268292682926823,-15.94202898550725
OPEN,2024-05-03,DT,OK,-29.26838049974797,-42.49290126167268,6.841790395388037
TWST,2024-05-03,U,OK,-3.989202159568106,-3.7582681900180437,103.10913705583755
XPO,2024-05-03,UDS,OK,-11.95537951661142,23.94173873463814,43.67497691597415
FUBO,2024-05-03,DT,OK,-0.6410256410256276,-38.976377952755904,-35.95041322314049
ARCT,2024-05-09,DT,OK,-14.055590650663296,-27.0509383378016,47.71986970684039
RDDT,2024-05-08,U,insufficient_history,,,
AMRC,2024-05-08,DT SW,OK,-2.9244871235268532,3.3937703393770224,-25.394163032539417
JMIA,2024-05-07,U,OK,6.420233463035019,80.52805280528052,107.19696969696967
OSCR,2024-05-07,UT,OK,31.7361111111111,44.69870327993897,244.2831215970962
AGL,2024-05-08,DT SW,OK,-3.8610038610038644,-15.878378378378377,-66.0300136425648
BCRX,2024-05-06,DT,OK,-3.2608695652173836,-12.401574803149607,-22.33856893542757
TARS,2024-05-09,UDS,OK,3.006067291781589,25.67294751009421,133.29169269206744
PGY,2024-05-09,DT SW,OK,-5.745062836624781,-20.454545454545446,-37.05035971223022
NTLA,2024-05-09,DT SW,OK,-11.809815950920244,-11.77598772535482,-16.84743311641359
SYRE,2024-05-10,UDS,insufficient_history,,,
GRPN,2024-05-10,U,OK,-5.405405405405405,-36.555891238670704,-29.53020134228188
BE,2024-05-10,DT SW,OK,2.8021015761821477,1.909722222222232,18.227593152064458
SOUN,2024-05-10,DT SW,OK,5.3215077605321515,143.58974358974362,160.989010989011
SG,2024-05-10,UDS,OK,3.1975470871660194,98.3164983164983,138.94523326572008
NVAX,2024-05-10,DT SW,OK,4.929577464788726,17.941952506596294,-36.95345557122708
OUST,2024-05-10,CPH,OK,25.759416767922218,104.54545454545455,130.5122494432071
ARRY,2024-05-10,DT SW,OK,-12.394957983193278,-11.652542372881358,-31.339187705817785
CABA,2024-05-15,DT,OK,-30.593325092707047,-52.049530315969264,-37.19239373601789
HUT,2024-05-15,DT SW,OK,7.596685082872923,-8.675263774912068,-28.202764976958527
ARQT,2024-05-15,UDS,OK,-19.42517343904855,17.82608695652175,326.77165354330714
CGC,2024-05-30,UDS,OK,1.9230769230769162,152.3809523809524,54.970760233918114
AEHR,2024-07-17,DT U,OK,23.009495982468952,45.8008658008658,-3.606182026330851
ENPH,2024-07-24,DT SW,OK,-2.8405362332427075,-6.216631979006426,-3.275781614559037
WOOF,2024-05-22,U,OK,57.05128205128205,-4.6692607003890885,-37.34015345268542
TLRY,2024-07-30,DT SW,OK,5.780346820809257,2.8089887640449396,-4.188481675392675
XPEV,2024-05-21,DT SW,OK,19.480519480519476,-8.000000000000007,-48.9833641404806
VKTX,2024-07-25,DT SW,OK,-3.2808902532617035,-22.362544278453733,116.63085517834122
CVNA,2024-08-01,UT,OK,7.141133896260543,60.67293777134588,201.83507023108294
EVGO,2024-08-01,UDS,OK,60.00000000000001,112.15469613259668,59.33609958506223
WGS,2024-07-31,UT,OK,15.263963274674829,173.90909090909088,642.1182266009853
POWL,2024-07-31,U,OK,-7.078033472803346,-10.964846341810542,66.91732431416762
RGEN,2024-07-30,DT U,OK,9.013350185638668,-17.156921599231612,-28.64529472595657
TMDX,2024-08-01,UDS,OK,-5.279978693654708,51.131414001912255,63.348260420254896
CDNA,2024-08-01,UT,OK,29.973992197659282,157.60309278350513,113.56837606837607
SDGR,2024-08-01,DT SW,OK,18.7633262260128,-8.613617719442157,-18.89333818711321
COMP,2024-08-01,CPH,OK,30.654761904761905,39.36507936507936,23.661971830985905
ALGM,2024-08-01,DT,OK,-13.927676333691375,-19.029976423038065,-9.487951807228912
TVTX,2024-08-02,DT SW,OK,14.215080346106301,54.0,3.4714445688689866
LCID,2024-08-06,DT SW,OK,2.3890784982935065,7.719928186714542,-9.365558912386707
SABR,2024-08-01,DT SW,OK,33.46303501945527,19.512195121951216,-19.672131147540973
BHC,2024-08-01,DT,OK,-14.950634696755994,-31.164383561643827,-26.37362637362637
PLTR,2024-08-06,CPH,OK,-11.531399192067571,3.257608229747122,41.53936545240893
ARCT,2024-08-06,DT,OK,-7.738927738927737,-27.42940960762743,-43.00115207373272
DFH,2024-08-01,DT U,OK,27.320419693301055,-11.126760563380278,-5.989272943980939
EVER,2024-08-06,UDS,OK,14.531548757170176,10.160919540229884,76.6961651917404
IESC,2024-08-02,UDS,OK,6.628327066283268,9.114229666515783,76.45192776964376
TNDM,2024-08-02,DT,OK,-10.063856960408678,-2.7348066298342633,54.42982456140351
RXST,2024-08-06,DT,OK,-28.393327480245834,-33.884565499351496,-13.674851820491106
FUBO,2024-08-06,DT SW,OK,4.800000000000004,-4.379562043795627,-48.828125
VCYT,2024-08-07,SW,OK,0.55299539170508,4.3021032504779955,-11.01141924959217
DAVE,2024-08-06,UDS,OK,0.3939592908732692,-32.25520602569784,38.93684688777827
STRL,2024-08-06,UDS,OK,-9.797713280562881,1.3939693524468666,30.599770788233794
CELH,2024-08-06,DT,OK,-27.735057672142606,-45.57061998157167,-22.492970946579195
TGTX,2024-08-06,SW,OK,-9.468700683850606,6.30018529956764,4.556500607533409
AAOI,2024-08-07,DT,OK,-14.637002341920368,-38.99581589958159,-63.06990881458967
UPST,2024-08-07,UDS,OK,2.7993109388458226,-7.300970873786405,-25.382932166301963
