ticker,chart_symbol,former_symbols,windows,n_windows,start,end,days,mktcap_bucket,best_rank,num_flagpoles,hh_dates,resistances,latest_resistance,is_valid_flag,notes
SHO,SHO,,1M+3M,2,2011-10-17,2011-11-25,39,small,10.0,5.0,2011-10-18; 2011-10-24; 2011-10-27; 2011-11-11; 2011-12-05,6.755; 6.905; 7.38; 7.7568; 7.96,7.96,,
SHOE,SHOE,,1M,1,2020-09-08,2020-09-22,14,small,12.0,2.0,2020-09-10; 2020-09-16,19.0325; 20.075,20.075,,
SHOO,SHOO,,1M+3M+6M,3,2006-05-03,2006-05-15,12,small,8.0,1.0,2006-05-04,55.75,55.75,,
SHOO,SHOO,,1M+3M+6M,3,2006-07-28,2006-08-11,14,small,2.0,3.0,2006-07-27; 2006-08-22; 2006-09-06,35.5; 37.7; 39.89,39.89,,
SHOP,SHOP,,1M,1,2015-08-06,2015-08-17,11,mid,3.0,2.0,2015-08-04; 2015-09-17,4.111; 3.795,3.795,,
SHOP,SHOP,,1M+3M,2,2015-10-01,2015-10-16,15,mid,1.0,1.0,2015-10-05,3.929,3.929,,
SHOP,SHOP,,1M+3M+6M,3,2018-02-08,2018-02-26,18,large_plus,2.0,3.0,2018-02-20; 2018-03-09; 2018-03-20,14.612; 15.047; 15.482,15.482,,
SHOP,SHOP,,1M+3M+6M,3,2018-12-04,2018-12-19,15,large_plus,1.0,4.0,2018-12-13; 2018-12-31; 2019-01-18; 2019-01-25,16.413; 14.0534; 16.023; 16.364,16.364,,
SHOP,SHOP,,1M+3M+6M,3,2020-04-20,2020-09-09,142,large_plus,2.0,12.0,2020-04-21; 2020-05-15; 2020-05-26; 2020-06-23; 2020-07-02; 2020-07-13; 2020-07-29; 2020-08-21; 2020-08-26; 2020-09-01; 2020-09-22; 2020-10-12,66.574; 77.479; 84.4; 92.8; 105.944; 107.4976; 110.792; 104.698; 111.599; 114.691; 95.686; 113.0,113.0,,
SHOP,SHOP,,1M+3M,2,2022-08-01,2022-08-08,7,large_plus,9.0,3.0,2022-08-04; 2022-08-11; 2022-09-12,42.59; 45.43; 35.81,35.81,,
SHOP,SHOP,,1M+3M+6M,3,2022-11-07,2022-12-15,38,large_plus,1.0,4.0,2022-11-15; 2022-12-02; 2023-01-09; 2023-01-18,41.73; 45.06; 38.49; 41.03,41.03,,
SHOP,SHOP,,1M+3M+6M,3,2023-01-26,2023-02-17,22,large_plus,1.0,2.0,2023-02-03; 2023-03-22,54.665; 47.32,47.32,,
SHOP,SHOP,,1M+3M+6M,3,2025-02-21,2025-02-27,6,large_plus,11.0,1.0,2025-03-25,111.0,111.0,,
SHOP,SHOP,,6M,1,2026-03-19,2026-03-20,1,large_plus,12.0,1.0,2026-04-21,137.3,137.3,,
SHW,SHW,,3M+6M,2,2008-11-28,2008-12-18,20,mid,2.0,2.0,2008-11-26; 2009-01-09,20.0767; 20.4733,20.4733,,
SICP,SICP,,1M+3M+6M,3,2020-12-16,2021-04-21,126,small,2.0,7.0,2021-01-08; 2021-01-26; 2021-02-09; 2021-02-17; 2021-03-18; 2021-04-12; 2021-05-28,81.43; 90.4268; 161.13; 187.8638; 176.36; 178.96; 118.72,118.72,,
SICP,SICP,,1M,1,2021-08-11,2021-08-13,2,mid,10.0,2.0,2021-08-13; 2021-09-07,123.5; 126.62,126.62,,
SICP,SICP,,1M+3M+6M,3,2021-10-04,2021-11-26,53,mid,2.0,4.0,2021-10-11; 2021-11-09; 2021-11-22; 2021-12-27,174.99; 230.58; 239.26; 166.6,166.6,,
SICP,SICP,,1M,1,2022-03-02,2022-03-25,23,mid,12.0,3.0,2022-03-11; 2022-03-29; 2022-05-04,137.8; 162.645; 131.929,131.929,,
SICP,SICP,,1M,1,2022-07-27,2022-08-16,20,mid,3.0,1.0,2022-08-08,108.11,108.11,,
SID,SID,,1M+3M+6M,3,2008-02-01,2008-02-11,10,large_plus,1.0,2.0,2008-02-04; 2008-03-18,102.57; 40.01,40.01,,
SID,SID,,1M+3M+6M,3,2009-01-05,2009-02-20,46,large_plus,1.0,4.0,2009-01-09; 2009-01-28; 2009-02-09; 2009-03-25,8.53; 8.275; 9.305; 8.195,8.195,,
SID,SID,,1M+3M+6M,3,2009-06-16,2009-06-18,2,large_plus,2.0,1.0,2009-07-23,12.675,12.675,,
SID,SID,,1M+3M+6M,3,2009-10-30,2009-11-03,4,large_plus,1.0,3.0,2009-11-09; 2009-11-18; 2009-12-03,18.12; 18.23; 18.365,18.365,,
SID,SID,,1M+3M+6M,3,2012-09-17,2012-10-02,15,mid,2.0,3.0,2012-09-14; 2012-10-18; 2012-11-02,7.22; 5.81; 6.28,6.28,,
SID,SID,,1M+3M+6M,3,2016-11-28,2016-12-12,14,mid,2.0,3.0,2016-11-28; 2017-01-18; 2017-01-24,3.97; 3.94; 4.09,4.09,,
SID,SID,,1M+3M+6M,3,2019-03-21,2019-04-05,15,mid,1.0,1.0,2019-03-19,4.6,4.6,,
SIDU,SIDU,,1M+3M,2,2022-06-17,2022-08-02,46,small,1.0,4.0,2022-06-16; 2022-07-21; 2022-08-17; 2022-09-07,922.0; 504.0; 384.0; 422.0,422.0,,
SIDU,SIDU,,1M+3M,2,2025-12-29,2026-01-23,25,small,2.0,2.0,2026-01-07; 2026-01-23,5.39; 4.4,4.4,,
SIDU,SIDU,,1M+6M,2,2026-03-31,2026-06-10,71,small,1.0,2.0,2026-04-16; 2026-05-27,5.99; 6.79,6.79,,
SIENQ^24,SIENQ,SIEN,1M+3M,2,2018-05-10,2018-05-21,11,small,2.0,1.0,2018-06-14,210.6,210.6,,
SIFY,SIFY,,1M+3M+6M,3,2005-12-19,2006-03-09,80,small,2.0,5.0,2005-12-23; 2006-01-09; 2006-02-08; 2006-03-16; 2006-04-05,71.1; 74.1; 87.0; 83.82000000000001; 89.94,89.94,,
SIFY,SIFY,,1M+3M+6M,3,2011-04-25,2011-05-11,16,small,1.0,3.0,2011-04-20; 2011-04-29; 2011-05-24,42.0; 51.24; 37.32,37.32,,
SIFY,SIFY,,3M,1,2021-03-16,2021-03-29,13,small,10.0,1.0,2021-04-09,22.62,22.62,,
SIG,SIG,,1M+3M+6M,3,2019-09-24,2019-11-13,50,small,2.0,3.0,2019-10-28; 2019-11-29; 2019-12-13,18.59; 18.4; 22.33,22.33,,
SIG,SIG,,1M+3M+6M,3,2020-01-21,2020-02-28,38,small,12.0,3.0,2020-01-16; 2020-02-12; 2020-02-21,31.44; 27.22; 29.05,29.05,,
SIG,SIG,,1M,1,2020-08-31,2020-09-09,9,small,8.0,2.0,2020-08-27; 2020-09-03,17.96; 19.58,19.58,,
SIG,SIG,,3M,1,2020-09-24,2020-11-18,55,small,9.0,3.0,2020-10-23; 2020-11-24; 2020-12-22,26.97; 32.22; 28.39,28.39,,
SIG,SIG,,1M+3M+6M,3,2021-03-02,2021-06-29,119,mid,3.0,6.0,2021-03-03; 2021-03-18; 2021-04-12; 2021-05-10; 2021-06-14; 2021-06-25,53.7; 65.8399; 68.287; 68.36; 76.76; 83.0,83.0,,
SIG,SIG,,3M,1,2022-10-25,2022-10-26,1,mid,15.0,1.0,2022-11-02,68.17,68.17,,
SIG,SIG,,1M,1,2025-04-04,2025-04-10,6,mid,5.0,2.0,2025-05-05; 2025-05-12,62.88; 71.87,71.87,,
SIGA,SIGA,,1M+3M+6M,3,2006-10-24,2006-11-28,35,small,1.0,2.0,2006-11-09; 2006-12-20,4.48; 5.14,5.14,,
SIGA,SIGA,,1M+3M+6M,3,2022-05-20,2022-08-26,98,small,1.0,5.0,2022-05-23; 2022-06-23; 2022-07-08; 2022-07-29; 2022-08-15,14.8; 13.5485; 14.4988; 22.7; 26.99,26.99,,
SIGA,SIGA,,6M,1,2024-08-19,2024-08-30,11,small,5.0,2.0,2024-09-16; 2024-09-19,8.18; 8.75,8.75,,
SIGM^20,SIGM,,1M+3M+6M,3,2006-09-19,2006-12-18,90,small,2.0,5.0,2006-10-13; 2006-10-18; 2006-11-01; 2006-11-09; 2006-12-07,19.09; 19.88; 21.2; 22.32; 29.12,29.12,,
SIGM^20,SIGM,,1M+3M+6M,3,2007-08-01,2007-08-28,27,small,8.0,3.0,2007-08-30; 2007-09-21; 2007-10-10,45.59; 52.55; 56.74,56.74,,
SIGM^20,SIGM,,1M+3M+6M,3,2007-11-09,2007-12-21,42,small,1.0,1.0,2007-12-10,73.0,73.0,,
SIGM^20,SIGM,,1M,1,2008-05-21,2008-05-23,2,small,14.0,1.0,2008-05-19,26.1,26.1,,
SIGM^20,SIGM,,1M+3M+6M,3,2009-03-06,2009-03-20,14,small,1.0,1.0,2009-03-05,15.88,15.88,,
SII,SII,,1M+3M,2,2026-03-05,2026-03-12,7,mid,13.0,2.0,2026-03-10; 2026-04-01,169.63; 150.5999,150.5999,,
SII,SII,,6M,1,2026-03-16,2026-03-17,1,mid,14.0,1.0,2026-04-01,150.5999,150.5999,,
SILK^24,SILK,,1M+3M,2,2024-01-23,2024-01-25,2,small,12.0,5.0,2024-01-19; 2024-01-29; 2024-02-09; 2024-02-16; 2024-02-29,15.6; 15.799; 17.21; 18.325; 22.52,22.52,,
SILK^24,SILK,,1M+6M,2,2024-05-06,2024-06-05,30,small,6.0,5.0,2024-05-07; 2024-05-16; 2024-06-12; 2024-07-01; 2024-07-17,21.24; 22.89; 23.38; 27.1; 27.19,27.19,,
SIM,SIM,,1M+3M+6M,3,2006-11-30,2006-12-08,8,mid,1.0,1.0,2006-11-30,21.64,21.64,,
SIMG^15,SIMG,,1M+3M+6M,3,2011-02-14,2011-04-04,49,small,4.0,1.0,2011-03-02,10.2,10.2,,
SIMO,SIMO,,1M+6M,2,2006-01-31,2006-02-21,21,small,7.0,2.0,2006-02-02; 2006-02-09,16.99; 17.45,17.45,,
SIMO,SIMO,,1M+3M+6M,3,2007-03-28,2007-04-05,8,small,5.0,1.0,2007-04-27,26.85,26.85,,
SIMO,SIMO,,1M+3M+6M,3,2011-10-21,2011-12-15,55,small,1.0,6.0,2011-10-24; 2011-11-03; 2011-11-17; 2011-12-13; 2011-12-27; 2012-01-12,17.0; 19.65; 20.49; 21.0; 21.6; 23.7,23.7,,
SIMO,SIMO,,3M+6M,2,2015-02-06,2015-02-11,5,small,10.0,1.0,2015-02-09,30.5,30.5,,
SIMO,SIMO,,1M+3M+6M,3,2022-04-27,2022-05-11,14,mid,2.0,2.0,2022-05-05; 2022-06-09,98.65; 93.88,93.88,,
SIMO,SIMO,,1M,1,2026-01-08,2026-02-05,28,mid,10.0,6.0,2026-01-08; 2026-01-22; 2026-02-12; 2026-02-25; 2026-03-11; 2026-03-16,123.3; 127.668; 144.68; 146.85; 127.25; 130.0,130.0,,
SIMO,SIMO,,1M+3M+6M,3,2026-05-01,2026-07-14,74,mid,2.0,3.0,2026-05-13; 2026-05-28; 2026-06-22,273.8999; 294.99; 355.0,355.0,,
SIMPQ,SIMPQ,SIMP,1M+3M+6M,3,2018-09-24,2018-10-10,16,small,2.0,2.0,2018-09-21; 2018-11-06,22.61; 5.2,5.2,,
SINA^21,SINA,,3M+6M,2,2007-11-07,2007-11-09,2,mid,10.0,1.0,2007-12-06,50.57,50.57,,
SINA^21,SINA,,1M+3M+6M,3,2008-04-30,2008-05-28,28,mid,2.0,3.0,2008-04-28; 2008-05-07; 2008-05-15,49.45; 49.62; 58.6,58.6,,
SINA^21,SINA,,1M+3M+6M,3,2011-04-25,2011-05-06,11,mid,1.0,1.0,2011-06-03,128.17,128.17,,
SINA^21,SINA,,1M+3M+6M,3,2011-07-21,2011-07-28,7,mid,1.0,2.0,2011-07-19; 2011-09-01,125.37; 109.429,109.429,,
SINA^21,SINA,,1M+3M+6M,3,2011-09-20,2011-09-22,2,mid,3.0,1.0,2011-10-14,96.0,96.0,,
SINA^21,SINA,,1M+3M+6M,3,2012-01-30,2012-03-23,53,mid,2.0,3.0,2012-02-02; 2012-03-02; 2012-03-12,77.8; 76.65; 80.8,80.8,,
SINA^21,SINA,,1M+3M+6M,3,2013-10-09,2013-10-25,16,mid,5.0,2.0,2013-10-18; 2013-11-18,92.83; 88.47,88.47,,
SINT,SINT,,3M+6M,2,2020-08-10,2020-08-20,10,small,10.0,1.0,2020-09-18,43800.0,43800.0,,
SIRF^09,SIRF,,1M+3M+6M,3,2006-09-05,2006-09-21,16,small,2.0,2.0,2006-10-20; 2006-10-31,25.55; 28.93,28.93,,
SIRF^09,SIRF,,1M+3M+6M,3,2006-11-03,2006-11-06,3,small,8.0,1.0,2006-11-20,32.19,32.19,,
SIRF^09,SIRF,,1M+3M+6M,3,2007-11-01,2007-11-16,15,small,7.0,2.0,2007-11-01; 2007-11-16,30.61; 27.02,27.02,,
SIRF^09,SIRF,,1M,1,2008-05-08,2008-05-30,22,small,8.0,1.0,2008-05-19,8.04,8.04,,
SIRI,SIRI,,1M+3M+6M,3,2010-02-22,2010-03-05,11,mid,1.0,2.0,2010-02-18; 2010-04-15,11.8; 11.8,11.8,,
SIRI,SIRI,,1M+3M+6M,3,2010-04-20,2010-05-11,21,mid,1.0,3.0,2010-05-03; 2010-05-17; 2010-06-22,12.5; 11.3; 10.9,10.9,,
SIRI,SIRI,,1M+3M+6M,3,2023-07-21,2023-08-03,13,large_plus,1.0,1.0,2023-07-20,79.5,79.5,,
SIRI,SIRI,,1M+3M+6M,3,2023-10-13,2023-12-29,77,large_plus,1.0,3.0,2023-11-06; 2023-11-15; 2023-12-15,51.4; 56.2; 57.8,57.8,,
SIRI,SIRI,,1M+3M+6M,3,2024-07-09,2024-07-30,21,large_plus,1.0,3.0,2024-07-05; 2024-08-15; 2024-08-21,41.6; 32.7; 36.4,36.4,,
SITC,SITC,,1M,1,2009-04-13,2009-05-11,28,small,15.0,3.0,2009-05-01; 2009-05-12; 2009-06-19,9.3699; 10.48; 11.7946,11.7946,,
SITC,SITC,,1M,1,2009-08-07,2009-08-26,19,small,13.0,3.0,2009-08-07; 2009-10-01; 2009-10-07,16.1899; 17.85; 18.44,18.44,,
SITC,SITC,,3M+6M,2,2009-09-25,2009-10-29,34,small,10.0,5.0,2009-10-01; 2009-10-07; 2009-10-22; 2009-11-25; 2009-12-03,17.85; 18.44; 18.59; 18.21; 18.43,18.43,,
SITE,SITE,,1M+3M+6M,3,2019-08-07,2019-08-15,8,mid,5.0,2.0,2019-08-30; 2019-09-18,78.99; 81.41,81.41,,
SITE,SITE,,6M,1,2020-03-03,2020-03-04,1,mid,13.0,2.0,2020-03-26; 2020-04-09,75.88; 79.9644,79.9644,,
SITM,SITM,,6M,1,2020-09-24,2020-10-29,35,small,11.0,3.0,2020-10-02; 2020-10-16; 2020-11-09,88.78; 98.63; 112.6899,112.6899,,
SITM,SITM,,1M+3M+6M,3,2021-07-27,2021-09-29,64,mid,1.0,5.0,2021-08-12; 2021-08-23; 2021-09-07; 2021-09-24; 2021-11-05,208.49; 214.8997; 232.27; 239.685; 301.52,301.52,,
SITM,SITM,,1M+3M+6M,3,2021-11-09,2022-01-05,57,mid,1.0,4.0,2021-12-01; 2021-12-09; 2022-01-03; 2022-02-02,321.0; 341.77; 303.86; 247.18,247.18,,
SITM,SITM,,1M,1,2022-05-31,2022-06-07,7,mid,6.0,2.0,2022-06-06; 2022-07-20,234.89; 186.96,186.96,,
SITM,SITM,,1M,1,2022-11-15,2022-11-17,2,mid,10.0,3.0,2022-11-15; 2022-12-01; 2022-12-14,114.165; 107.65; 117.855,117.855,,
SITM,SITM,,1M+3M+6M,3,2023-03-15,2023-04-12,28,mid,4.0,1.0,2023-03-23,142.88,142.88,,
SITM,SITM,,1M+3M+6M,3,2024-07-18,2024-07-30,12,mid,4.0,1.0,2024-07-16,165.11,165.11,,
SITM,SITM,,6M,1,2024-12-18,2024-12-26,8,mid,14.0,2.0,2025-01-06; 2025-01-22,247.33; 261.62,261.62,,
SITM,SITM,,1M,1,2025-08-26,2025-08-27,1,mid,14.0,3.0,2025-08-28; 2025-09-24; 2025-10-06,249.88; 319.0; 323.66,323.66,,
SITM,SITM,,1M+6M,2,2026-02-11,2026-03-02,19,large_plus,7.0,2.0,2026-02-12; 2026-03-02,446.955; 441.49,441.49,,
SITM,SITM,,1M+3M+6M,3,2026-04-28,2026-05-28,30,large_plus,2.0,4.0,2026-04-24; 2026-05-11; 2026-06-15; 2026-06-30,591.13; 901.81; 769.47; 757.8,757.8,,
SIVBQ^24,SIVBQ,SIVB,6M,1,2008-09-22,2008-09-24,2,mid,9.0,1.0,2008-11-04,55.61,55.61,,
SIX^24,SIX,,1M,1,2020-11-09,2020-11-18,9,mid,6.0,4.0,2020-11-09; 2020-11-24; 2020-12-07; 2020-12-28,33.35; 33.88; 34.95; 34.52,34.52,,
SJM,SJM,,1M+3M+6M,3,2020-03-17,2020-04-09,23,large_plus,7.0,4.0,2020-03-17; 2020-04-07; 2020-04-21; 2020-05-13,121.39; 116.83; 125.62; 120.24,120.24,,
SJT,SJT,,3M+6M,2,2022-05-26,2022-06-15,20,small,4.0,3.0,2022-06-08; 2022-07-19; 2022-07-26,14.7; 11.64; 12.93,12.93,,
SKE,SKE,,3M,1,2026-02-02,2026-03-03,29,mid,8.0,4.0,2026-01-29; 2026-02-11; 2026-03-02; 2026-04-14,35.69; 34.49; 38.77; 34.065,34.065,,
SKIN,SKIN,,1M+3M+6M,3,2021-08-25,2021-11-30,97,mid,4.0,4.0,2021-09-07; 2021-09-23; 2021-10-26; 2021-11-04,28.3699; 28.625; 29.1899; 30.1727,30.1727,,
SKIN,SKIN,,1M,1,2022-03-04,2022-03-16,12,mid,10.0,2.0,2022-03-04; 2022-03-22,20.49; 19.38,19.38,,
SKS^13,SKS,,1M,1,2007-11-07,2007-11-16,9,mid,2.0,2.0,2007-11-15; 2007-12-24,23.05; 22.19,22.19,,
SKS^13,SKS,,1M+3M,2,2009-04-24,2009-05-05,11,small,3.0,2.0,2009-04-30; 2009-06-12,5.4; 4.56,4.56,,
SKS^13,SKS,,1M,1,2009-07-07,2009-07-13,6,small,6.0,2.0,2009-07-30; 2009-08-11,5.54; 6.29,6.29,,
SKS^13,SKS,,6M,1,2009-11-30,2009-12-03,3,small,13.0,1.0,2010-01-07,7.72,7.72,,
SKT,SKT,,3M+6M,2,2022-05-18,2022-05-20,2,small,12.0,1.0,2022-05-17,19.44,19.44,,
SKUL^16,SKUL,,1M,1,2014-03-26,2014-03-27,1,small,13.0,1.0,2014-05-02,8.94,8.94,,
SKWD,SKWD,,1M+3M+6M,3,2025-04-08,2025-04-23,15,small,5.0,3.0,2025-05-05; 2025-05-20; 2025-06-02,60.4; 63.759; 65.05,65.05,,
SKX^25,SKX,,1M+3M+6M,3,2011-08-05,2011-09-28,54,small,1.0,3.0,2011-08-31; 2011-09-16; 2011-10-27,5.6466; 5.74; 5.14,5.14,,
SKY,SKY,,6M,1,2019-11-12,2019-11-14,2,small,11.0,3.0,2019-11-20; 2019-11-27; 2019-12-06,32.735; 33.92; 35.53,35.53,,
SKYH,SKYH,,1M+3M+6M,3,2022-03-03,2022-03-30,27,small,2.0,1.0,2022-03-18,43.41,43.41,,
SKYT^26,SKYT,,1M,1,2021-08-31,2021-09-07,7,small,8.0,1.0,2021-09-07,36.8,36.8,,
SKYT^26,SKYT,,1M+6M,2,2026-01-06,2026-02-05,30,small,6.0,2.0,2026-01-20; 2026-02-26,36.268; 31.5,31.5,,
SKYW,SKYW,,3M+6M,2,2015-10-27,2015-10-30,3,small,7.0,3.0,2015-10-27; 2015-11-23; 2015-12-07,20.88; 21.53; 21.9,21.9,,
SLAB,SLAB,,1M+3M+6M,3,2006-08-03,2006-08-08,5,mid,3.0,1.0,2006-08-17,38.75,38.75,,
SLAIY,SLAIY,,1M+3M,2,2014-01-22,2014-03-11,48,small,8.0,4.0,2014-01-22; 2014-02-24; 2014-02-28; 2014-03-07,44.8; 48.43; 49.38; 54.0,54.0,,
SLAIY,SLAIY,,1M+3M+6M,3,2014-06-17,2014-08-15,59,small,5.0,2.0,2014-07-22; 2014-08-11,40.1; 42.28,42.28,,
SLAIY,SLAIY,,1M+3M+6M,3,2015-04-15,2015-07-01,77,small,1.0,5.0,2015-04-16; 2015-05-04; 2015-05-20; 2015-06-12; 2015-07-31,18.5; 18.8; 25.63; 30.67; 23.89,23.89,,
SLAIY,SLAIY,,1M+6M,2,2015-10-28,2015-11-03,6,small,12.0,2.0,2015-12-01; 2015-12-16,20.71; 20.75,20.75,,
SLAIY,SLAIY,,1M,1,2021-01-04,2021-01-28,24,small,4.0,4.0,2021-01-11; 2021-01-15; 2021-01-28; 2021-02-16,13.95; 14.9; 15.5; 35.0,35.0,,
SLAIY,SLAIY,,3M+6M,2,2021-02-16,2021-03-31,43,small,2.0,2.0,2021-02-16; 2021-03-18,35.0; 25.81,25.81,,
SLAIY,SLAIY,,1M+3M,2,2021-08-20,2021-09-20,31,small,5.0,2.0,2021-09-03; 2021-10-20,14.65; 10.6,10.6,,
SLB,SLB,,3M+6M,2,2022-03-15,2022-03-18,3,large_plus,11.0,1.0,2022-04-19,44.51,44.51,,
SLCA^24,SLCA,,1M+3M+6M,3,2013-02-28,2013-03-21,21,small,6.0,2.0,2013-03-11; 2013-04-11,28.5; 24.388,24.388,,
SLCA^24,SLCA,,1M+3M+6M,3,2013-10-18,2013-11-11,24,small,4.0,2.0,2013-10-17; 2013-12-05,37.1425; 36.25,36.25,,
SLCA^24,SLCA,,1M,1,2015-02-09,2015-03-05,24,small,12.0,4.0,2015-02-09; 2015-02-20; 2015-04-07; 2015-04-15,30.58; 33.9; 37.78; 40.17,40.17,,
SLCA^24,SLCA,,1M+3M+6M,3,2015-11-03,2015-12-15,42,small,7.0,2.0,2015-11-03; 2015-12-02,21.42; 22.61,22.61,,
SLCA^24,SLCA,,6M,1,2016-03-02,2016-05-09,68,small,7.0,8.0,2016-03-04; 2016-03-18; 2016-03-31; 2016-04-22; 2016-04-28; 2016-05-17; 2016-05-31; 2016-06-10,21.99; 23.2; 23.7; 26.88; 27.26; 27.67; 29.57; 34.69,34.69,,
SLCA^24,SLCA,,1M+3M+6M,3,2022-02-25,2022-04-27,61,small,3.0,5.0,2022-03-08; 2022-03-25; 2022-04-05; 2022-04-18; 2022-05-31,16.93; 18.4; 20.33; 21.54; 19.36,19.36,,
SLDB,SLDB,,1M+3M,2,2018-06-19,2018-07-27,38,small,1.0,3.0,2018-06-19; 2018-07-19; 2018-09-04,822.6; 682.8495; 687.0555,687.0555,,
SLDB,SLDB,,6M,1,2018-10-01,2018-10-03,2,small,3.0,1.0,2018-11-13,562.5,562.5,,
SLDB,SLDB,,1M,1,2020-10-05,2020-10-26,21,small,8.0,3.0,2020-10-01; 2020-11-18; 2020-12-02,91.5; 50.8095; 58.65,58.65,,
SLDB,SLDB,,1M+3M,2,2020-12-17,2020-12-31,14,small,10.0,3.0,2020-12-18; 2021-01-07; 2021-02-10,114.75; 128.325; 130.0485,130.0485,,
SLDB,SLDB,,6M,1,2021-03-08,2021-03-12,4,small,10.0,1.0,2021-03-09,165.4485,165.4485,,
SLDB,SLDB,,1M,1,2025-02-21,2025-03-13,20,small,3.0,1.0,2025-03-12,5.85,5.85,,
SLDB,SLDB,,3M,1,2026-04-15,2026-04-17,2,small,15.0,2.0,2026-04-14; 2026-05-14,8.8661; 7.93,7.93,,
SLDB,SLDB,,1M,1,2026-07-02,2026-07-10,8,small,11.0,1.0,2026-07-06,11.45,11.45,,
SLDP,SLDP,,1M+3M+6M,3,2025-07-09,2025-09-03,56,small,6.0,3.0,2025-07-09; 2025-07-24; 2025-08-14,2.7; 4.77; 5.62,5.62,,
SLDP,SLDP,,6M,1,2025-10-09,2025-11-20,42,small,7.0,3.0,2025-10-16; 2025-11-05; 2025-12-08,8.05; 8.86; 5.59,5.59,,
SLF,SLF,,1M,1,2009-04-02,2009-04-22,20,large_plus,8.0,4.0,2009-04-03; 2009-04-17; 2009-05-07; 2009-06-02,20.2; 24.2; 26.05; 28.48,28.48,,
SLF,SLF,,1M+3M+6M,3,2009-08-06,2009-08-13,7,large_plus,1.0,1.0,2009-09-23,31.16,31.16,,
SLG,SLG,,1M,1,2009-05-12,2009-05-13,1,small,15.0,3.0,2009-05-08; 2009-05-26; 2009-06-05,23.2232; 23.3782; 26.8603,26.8603,,
SLG,SLG,,1M+3M+6M,3,2009-08-17,2009-10-27,71,mid,2.0,4.0,2009-08-24; 2009-09-22; 2009-10-14; 2009-11-23,35.4399; 46.1077; 44.3943; 45.7688,45.7688,,
SLG,SLG,,1M+3M+6M,3,2010-05-07,2010-05-18,11,mid,5.0,2.0,2010-05-13; 2010-06-21,65.9041; 62.1965,62.1965,,
SLG,SLG,,1M+3M,2,2023-06-27,2023-08-10,44,small,8.0,6.0,2023-06-27; 2023-07-12; 2023-07-31; 2023-09-01; 2023-09-12; 2023-09-20,31.35; 33.87; 38.3333; 39.85; 41.46; 43.1656,43.1656,,
SLG,SLG,,1M+6M,2,2023-12-13,2023-12-20,7,mid,7.0,3.0,2023-12-14; 2024-01-23; 2024-01-26,50.11; 47.94; 48.28,48.28,,
SLH^16,SLH,,1M+3M+6M,3,2015-08-21,2015-09-10,20,mid,1.0,3.0,2015-08-19; 2015-09-09; 2015-09-22,51.6299; 52.5; 56.04,56.04,,
SLI,SLI,,1M+3M+6M,3,2021-08-18,2021-11-12,86,small,3.0,5.0,2021-09-17; 2021-09-29; 2021-10-15; 2021-10-27; 2021-12-01,7.11; 9.36; 11.31; 12.92; 11.34,11.34,,
SLI,SLI,,1M,1,2022-03-31,2022-04-05,5,small,12.0,1.0,2022-04-01,9.28,9.28,,
SLMT,SLMT,,1M,1,2025-09-22,2025-10-10,18,small,3.0,1.0,2025-09-18,529.5,529.5,,
SLN,SLN,,1M+3M+6M,3,2026-08-10,2026-09-16,37,small,3.0,1.0,2026-08-10,17.5758,17.5758,,
SLNH,SLNH,,1M+3M+6M,3,2025-09-29,2025-11-03,35,small,2.0,3.0,2025-10-16; 2025-11-03; 2025-12-12,5.1399; 4.04; 2.29,2.29,,
SLNH,SLNH,,1M+3M,2,2026-04-23,2026-05-15,22,small,3.0,3.0,2026-04-21; 2026-04-30; 2026-05-15,1.65; 1.72; 2.355,2.355,,
SLNO^26,SLNO,,1M+3M+6M,3,2023-10-02,2023-10-20,18,small,1.0,1.0,2023-11-24,29.2073,29.2073,,
SLNO^26,SLNO,,1M+3M+6M,3,2023-12-15,2024-03-08,84,small,1.0,4.0,2023-12-15; 2024-01-23; 2024-02-05; 2024-02-28,39.32; 48.88; 50.59; 53.82,53.82,,
SLNO^26,SLNO,,6M,1,2024-05-10,2024-05-14,4,small,14.0,1.0,2024-06-12,49.15,49.15,,
SLNO^26,SLNO,,1M+3M+6M,3,2025-04-03,2025-04-28,25,mid,2.0,4.0,2025-04-29; 2025-05-08; 2025-05-28; 2025-06-03,76.555; 80.99; 78.32; 78.78,78.78,,
SLP,SLP,,1M+3M,2,2025-04-22,2025-05-01,9,small,4.0,2.0,2025-04-24; 2025-05-27,36.45; 34.01,34.01,,
SLQT,SLQT,,3M,1,2025-02-11,2025-02-28,17,small,11.0,2.0,2025-02-11; 2025-03-24,6.86; 3.9687,3.9687,,
SLRN^25,SLRN,,1M+3M,2,2023-08-04,2023-09-05,32,mid,2.0,2.0,2023-08-23; 2023-10-10,29.88; 10.39,10.39,,
SLS,SLS,,1M+3M,2,2020-12-14,2020-12-21,7,small,7.0,1.0,2020-12-10,19.38,19.38,,
SLS,SLS,,6M,1,2021-03-15,2021-03-18,3,small,8.0,1.0,2021-03-17,12.18,12.18,,
SLS,SLS,,1M+3M+6M,3,2025-12-24,2026-03-23,89,small,4.0,5.0,2026-01-05; 2026-01-22; 2026-03-04; 2026-03-09; 2026-04-20,5.1765; 4.84; 5.655; 6.14; 5.47,5.47,,
