ticker,revised_ticker,first_qualifying_date,rank_that_day,population_that_day,hh_date,hh_confirmed_date,suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
DPLO^20,DPLO,3/27/2015,9,48,3/31/2015,4/2/2015,35.9,,,OK,
DPLO^20,DPLO,3/27/2015,9,48,4/13/2015,4/15/2015,36.41,,,OK,
DPLO^20,DPLO,3/27/2015,9,48,4/27/2015,4/29/2015,38.1,,,OK,
DPLO^20,DPLO,11/20/2015,11,73,11/23/2015,11/25/2015,36.5,,,OK,
DPLO^20,DPLO,11/20/2015,11,73,12/7/2015,12/9/2015,36.835,,,OK,
DPLO^20,DPLO,2/2/2017,10,16,2/2/2017,2/6/2017,16.1599,,,OK,
DPLO^20,DPLO,2/2/2017,10,16,3/1/2017,3/3/2017,15.83,,,OK,
DPLO^20,DPLO,10/30/2018,10,13,10/29/2018,10/31/2018,21.18,,,OK,
DPLO^20,DPLO,10/30/2018,10,13,11/2/2018,11/6/2018,21.48,,,OK,
DPLO^20,DPLO,10/30/2018,10,13,12/7/2018,12/11/2018,16.35,,,OK,
DPRO,DPRO,3/22/2022,10,199,3/22/2022,3/24/2022,96,,,OK,
DPRO,DPRO,7/17/2025,11,171,7/17/2025,7/21/2025,7.305,,,OK,
DPRO,DPRO,10/9/2025,13,267,10/10/2025,10/14/2025,14.4,,,OK,
DPRO,DPRO,10/9/2025,13,267,10/31/2025,11/4/2025,11.28,,,OK,
DPTRQ^12,DPTRQ,,,,,,,,,no_daily_bars,FALSE
DPTRQ^12,DPTRQ,,,,,,,,,no_daily_bars,FALSE
DPTRQ^12,DPTRQ,,,,,,,,,no_daily_bars,FALSE
DPTRQ^12,DPTRQ,,,,,,,,,no_daily_bars,FALSE
DPTRQ^12,DPTRQ,,,,,,,,,no_daily_bars,FALSE
DPTRQ^12,DPTRQ,,,,,,,,,no_daily_bars,FALSE
DPTRQ^12,DPTRQ,,,,,,,,,no_daily_bars,FALSE
DQ,DQ,11/28/2017,16,37,12/1/2017,12/5/2017,11.698,,,OK,
DQ,DQ,11/28/2017,16,37,1/5/2018,1/9/2018,13.1,,,OK,
DQ,DQ,4/13/2018,13,29,5/22/2018,5/24/2018,14.3,,,OK,
DQ,DQ,6/6/2019,8,14,6/11/2019,6/13/2019,9.24,,,OK,
DQ,DQ,6/24/2019,16,26,8/1/2019,8/5/2019,9.0747,,,OK,
DQ,DQ,2/19/2020,14,52,2/20/2020,2/24/2020,16.292,,,OK,
DQ,DQ,10/6/2020,16,93,10/13/2020,10/15/2020,45.2444,,,OK,
DQ,DQ,10/6/2020,16,93,10/20/2020,10/22/2020,48.728,,,OK,
DQ,DQ,10/6/2020,16,93,11/6/2020,11/10/2020,47.694,,,OK,
DQ,DQ,10/27/2021,14,107,10/29/2021,11/2/2021,81.1,,,OK,
DQ,DQ,6/10/2022,15,173,6/8/2022,6/10/2022,67.06,,,OK,
DQ,DQ,6/10/2022,15,173,6/28/2022,6/30/2022,74.1,,,OK,
DQ,DQ,6/10/2022,15,173,7/7/2022,7/11/2022,77.18,,,OK,
DQ,DQ,6/30/2022,16,150,8/3/2022,8/5/2022,67.88,,,OK,
DRCT,DRCT,12/11/2023,1,104,12/29/2023,1/3/2024,3832.4,,,OK,
DRD,DRD,,,,,,,,,no_pivot_yet,FALSE
DRH,DRH,10/9/2009,15,40,10/12/2009,10/14/2009,9.1,,,OK,
DRH,DRH,10/9/2009,15,40,11/11/2009,11/13/2009,8.96,,,OK,
DRH,DRH,10/24/2011,14,34,10/27/2011,10/31/2011,9.63,,,OK,
DRI,DRI,12/19/2008,9,362,12/19/2008,12/23/2008,29.03,,,OK,
DRI,DRI,12/19/2008,9,362,1/2/2009,1/6/2009,29.76,,,OK,
DRI,DRI,12/29/2008,12,372,2/6/2009,2/10/2009,29.28,,,OK,
DRIV.1^15,DRIV,9/30/2011,16,52,10/27/2011,10/31/2011,23.06,,,OK,
DRLCQ^16,DRLCQ,,,,,,,,,no_daily_bars,FALSE
DRNA^21,DRNA,11/15/2019,16,56,11/19/2019,11/21/2019,24.1,,,OK,
DRNA^21,DRNA,11/15/2019,16,56,12/4/2019,12/6/2019,27.4,,,OK,
DRNA^21,DRNA,11/15/2019,16,56,12/13/2019,12/17/2019,27.68,,,OK,
DRNA^21,DRNA,11/29/2019,16,43,1/9/2020,1/13/2020,22.97,,,OK,
DRUG,DRUG,10/21/2024,1,88,10/18/2024,10/22/2024,79.02,,,OK,
DRYS^19,DRYS,,,,,,,,,no_pivot_yet,FALSE
DRYS^19,DRYS,5/16/2007,2,15,5/15/2007,5/17/2007,496272000,,,OK,
DRYS^19,DRYS,6/11/2007,15,15,7/23/2007,7/25/2007,768868800,,,OK,
DRYS^19,DRYS,7/24/2007,2,28,8/8/2007,8/10/2007,727591200,,,OK,
DRYS^19,DRYS,7/24/2007,2,28,8/27/2007,8/29/2007,796622400,,,OK,
DRYS^19,DRYS,7/30/2007,5,32,9/10/2007,9/12/2007,925982400,,,OK,
DRYS^19,DRYS,8/27/2007,9,64,10/2/2007,10/4/2007,1177881600,,,OK,
DRYS^19,DRYS,9/4/2007,6,28,10/16/2007,10/18/2007,1534444800,,,OK,
DRYS^19,DRYS,9/17/2007,12,22,10/29/2007,10/31/2007,1544558400,,,OK,
DRYS^19,DRYS,2/15/2008,10,128,2/15/2008,2/20/2008,1040642400,,,OK,
DRYS^19,DRYS,2/27/2008,14,59,4/9/2008,4/11/2008,853423200,,,OK,
DRYS^19,DRYS,4/24/2008,15,61,4/28/2008,4/30/2008,1034880000,,,OK,
DRYS^19,DRYS,4/24/2008,15,61,5/7/2008,5/9/2008,1128607200,,,OK,
DRYS^19,DRYS,4/24/2008,15,61,5/19/2008,5/21/2008,1369216800,,,OK,
DRYS^19,DRYS,12/31/2008,2,357,1/12/2009,1/14/2009,204036000,,,OK,
DRYS^19,DRYS,11/23/2010,12,22,12/6/2010,12/8/2010,74911200,,,OK,
DRYS^19,DRYS,11/23/2010,12,22,12/13/2010,12/15/2010,75734400,,,OK,
DRYS^19,DRYS,2/9/2012,15,54,2/14/2012,2/16/2012,45158400,,,OK,
DRYS^19,DRYS,2/9/2012,15,54,3/19/2012,3/21/2012,44100000,,,OK,
DRYS^19,DRYS,2/21/2012,4,49,4/2/2012,4/4/2012,42218400,,,OK,
DRYS^19,DRYS,1/23/2013,8,16,1/29/2013,1/31/2013,27988800,,,OK,
DRYS^19,DRYS,1/23/2013,8,16,2/13/2013,2/15/2013,28694400,,,OK,
DRYS^19,DRYS,1/23/2013,8,16,3/6/2013,3/8/2013,24696000,,,OK,
DRYS^19,DRYS,8/27/2013,11,34,8/28/2013,8/30/2013,30811200,,,OK,
DRYS^19,DRYS,8/27/2013,11,34,9/10/2013,9/12/2013,37867200,,,OK,
DRYS^19,DRYS,8/27/2013,11,34,9/26/2013,9/30/2013,47040000,,,OK,
DRYS^19,DRYS,10/11/2017,16,37,10/10/2017,10/12/2017,3.4799,,,OK,
DRYS^19,DRYS,10/11/2017,16,37,10/25/2017,10/27/2017,5.59,,,OK,
DRYS^19,DRYS,7/2/2018,9,51,7/6/2018,7/10/2018,6.47,,,OK,
DRYS^19,DRYS,7/2/2018,9,51,7/31/2018,8/2/2018,5.489,,,OK,
DSTI^17,DSTI,,,,,,,,,no_pivot_yet,FALSE
DSTI^17,DSTI,,,,,,,,,no_pivot_yet,FALSE
DSX,DSX,,,,,,,,,no_pivot_yet,FALSE
DSX,DSX,7/25/2007,13,30,7/23/2007,7/25/2007,23.6763,,,OK,
DSX,DSX,7/27/2007,10,39,9/6/2007,9/10/2007,22.8228,,,OK,
DSX,DSX,10/19/2007,15,86,10/29/2007,10/31/2007,36.0171,,,OK,
DSX,DSX,2/19/2008,15,111,2/14/2008,2/19/2008,25.551,,,OK,
DSX,DSX,1/5/2009,14,312,2/9/2009,2/11/2009,13.9601,,,OK,
DSX,DSX,4/2/2013,8,15,3/28/2013,4/2/2013,8.8468,,,OK,
DSX,DSX,4/2/2013,8,15,5/7/2013,5/9/2013,7.9772,,,OK,
DSX,DSX,4/5/2013,13,15,5/16/2013,5/20/2013,8.759,,,OK,
DTGF^12,DTGF,,,,,,,,,no_daily_bars,FALSE
DTIL,DTIL,12/3/2019,6,52,11/29/2019,12/3/2019,558.3,,,OK,
DTIL,DTIL,12/3/2019,6,52,12/9/2019,12/11/2019,710.106,,,OK,
DTSS,DTSS,,,,,,,,,no_pivot_yet,FALSE
DUOL,DUOL,9/23/2021,15,108,9/22/2021,9/24/2021,204.995,,,OK,
DUOL,DUOL,9/23/2021,15,108,10/25/2021,10/27/2021,191.82,,,OK,
DUOL,DUOL,3/10/2023,10,82,3/31/2023,4/4/2023,146.4013,,,OK,
DUOL,DUOL,10/20/2023,15,19,11/14/2023,11/16/2023,223,,,OK,
DUOL,DUOL,10/20/2023,15,19,11/27/2023,11/29/2023,226.7948,,,OK,
DVAX^26,DVAX,,,,,,,,,no_pivot_yet,FALSE
DVAX^26,DVAX,,,,,,,,,no_pivot_yet,FALSE
DVAX^26,DVAX,10/9/2006,3,8,11/17/2006,11/21/2006,81.8,,,OK,
DVAX^26,DVAX,10/17/2006,4,8,11/29/2006,12/1/2006,106.6,,,OK,
DVAX^26,DVAX,3/25/2015,7,46,3/24/2015,3/26/2015,26.89,,,OK,
DVAX^26,DVAX,3/25/2015,7,46,4/16/2015,4/20/2015,24.6,,,OK,
DVAX^26,DVAX,7/28/2015,10,25,8/11/2015,8/13/2015,31.1,,,OK,
DVAX^26,DVAX,8/17/2015,16,19,9/14/2015,9/16/2015,32.49,,,OK,
DVAX^26,DVAX,4/7/2016,14,75,4/7/2016,4/11/2016,22.47,,,OK,
DVAX^26,DVAX,4/7/2016,14,75,4/19/2016,4/21/2016,23.62,,,OK,
DVAX^26,DVAX,4/18/2016,14,82,5/23/2016,5/25/2016,16.71,,,OK,
DVAX^26,DVAX,6/16/2017,4,30,6/26/2017,6/28/2017,10.7,,,OK,
DVAX^26,DVAX,6/16/2017,4,30,7/17/2017,7/19/2017,10.4,,,OK,
DVAX^26,DVAX,6/26/2017,2,27,8/8/2017,8/10/2017,19.6,,,OK,
DVAX^26,DVAX,7/31/2017,3,31,9/11/2017,9/13/2017,21.85,,,OK,
DVAX^26,DVAX,9/13/2017,11,22,10/5/2017,10/9/2017,24.45,,,OK,
DVAX^26,DVAX,4/2/2018,15,33,4/16/2018,4/18/2018,22.8,,,OK,
DVAX^26,DVAX,4/2/2018,15,33,5/14/2018,5/16/2018,20.1,,,OK,
DVAX^26,DVAX,6/1/2020,16,512,6/1/2020,6/3/2020,8.12,,,OK,
DVAX^26,DVAX,6/1/2020,16,512,6/26/2020,6/30/2020,9.74,,,OK,
DVAX^26,DVAX,6/1/2020,16,512,7/9/2020,7/13/2020,9.76,,,OK,
DVAX^26,DVAX,8/24/2021,13,90,9/1/2021,9/3/2021,20.4,,,OK,
DVAX^26,DVAX,8/24/2021,13,90,9/27/2021,9/29/2021,20.96,,,OK,
DVAX^26,DVAX,6/1/2022,13,71,5/31/2022,6/2/2022,12.48,,,OK,
DVAX^26,DVAX,6/1/2022,13,71,7/13/2022,7/15/2022,14.97,,,OK,
DVAX^26,DVAX,6/7/2022,9,93,7/20/2022,7/22/2022,15.5,,,OK,
DVLT,DVLT,9/29/2025,8,205,9/26/2025,9/30/2025,1.3574,,,OK,
DVLT,DVLT,9/29/2025,8,205,10/7/2025,10/9/2025,3.0492,,,OK,
DVLT,DVLT,9/29/2025,8,205,10/27/2025,10/29/2025,4.0328,,,OK,
DVLT,DVLT,10/13/2025,5,290,11/24/2025,11/26/2025,2.7049,,,OK,
DVN,DVN,1/26/2022,13,83,1/27/2022,1/31/2022,54.26,,,OK,
DVN,DVN,1/26/2022,13,83,2/4/2022,2/8/2022,55.44,,,OK,
DVN,DVN,1/26/2022,13,83,2/22/2022,2/24/2022,58.03,,,OK,
DVN,DVN,1/26/2022,13,83,3/8/2022,3/10/2022,63.1,,,OK,
DWRE^16,DWRE,5/30/2014,2,11,6/24/2014,6/26/2014,70.678,,,OK,
DWRE^16,DWRE,5/30/2014,2,11,7/1/2014,7/3/2014,71.61,,,OK,
DWSN,DWSN,5/15/2007,14,19,6/4/2007,6/6/2007,54.8857,,,OK,
DWSN,DWSN,5/15/2007,14,19,6/20/2007,6/22/2007,59.8952,,,OK,
DWSN,DWSN,7/9/2007,15,16,8/2/2007,8/6/2007,65.9524,,,OK,
DWSN,DWSN,7/9/2007,15,16,8/8/2007,8/10/2007,67.1332,,,OK,
DWSN,DWSN,8/7/2007,14,25,8/27/2007,8/29/2007,66.6467,,,OK,
DWSN,DWSN,8/7/2007,14,25,9/7/2007,9/11/2007,73.981,,,OK,
DWSN,DWSN,8/7/2007,14,25,9/13/2007,9/17/2007,76.1905,,,OK,
DWSN,DWSN,8/23/2007,9,85,9/21/2007,9/25/2007,81.5905,,,OK,
DXCM,DXCM,11/12/2018,15,35,11/8/2018,11/12/2018,38.035,,,OK,
DXPE,DXPE,,,,,,,,,no_pivot_yet,FALSE
DXPE,DXPE,,,,,,,,,no_pivot_yet,FALSE
DXPE,DXPE,4/27/2007,13,19,4/26/2007,4/30/2007,26.94,,,OK,
DXPE,DXPE,4/27/2007,13,19,5/23/2007,5/25/2007,26.845,,,OK,
DXR,DXR,3/19/2018,2,60,3/15/2018,3/19/2018,21.66,,,OK,
DXR,DXR,3/19/2018,2,60,4/19/2018,4/23/2018,10.8,,,OK,
DXTRQ^18,DXTRQ,,,,,,,,,no_daily_bars,FALSE
DXTRQ^18,DXTRQ,,,,,,,,,no_daily_bars,FALSE
DY,DY,4/20/2020,16,148,4/29/2020,5/1/2020,35.82,,,OK,
DY,DY,4/20/2020,16,148,5/27/2020,5/29/2020,44.39,,,OK,
DYAI,DYAI,8/26/2021,13,83,8/26/2021,8/30/2021,6.89,,,OK,
DYAX^16,DYAX,4/16/2007,7,14,4/13/2007,4/17/2007,6.95,,,OK,
DYAX^16,DYAX,11/1/2013,16,45,11/1/2013,11/5/2013,8.45,,,OK,
DYAX^16,DYAX,11/1/2013,16,45,12/3/2013,12/5/2013,9.29,,,OK,
DYAX^16,DYAX,6/4/2014,3,13,6/17/2014,6/19/2014,9.07,,,OK,
DYAX^16,DYAX,6/4/2014,3,13,6/27/2014,7/1/2014,10.07,,,OK,
DYAX^16,DYAX,6/10/2014,11,16,7/23/2014,7/25/2014,9.46,,,OK,
DYAX^16,DYAX,7/31/2014,13,16,7/30/2014,8/1/2014,10.25,,,OK,
DYAX^16,DYAX,7/31/2014,13,16,8/26/2014,8/28/2014,10.43,,,OK,
DYAX^16,DYAX,10/31/2014,11,29,11/13/2014,11/17/2014,13.66,,,OK,
DYAX^16,DYAX,10/31/2014,11,29,11/28/2014,12/2/2014,14.41,,,OK,
DYAX^16,DYAX,11/14/2014,16,48,12/23/2014,12/26/2014,15.7,,,OK,
DYAX^16,DYAX,10/27/2015,9,69,10/27/2015,10/29/2015,29.75,,,OK,
DYAX^16,DYAX,10/27/2015,9,69,11/2/2015,11/4/2015,36.68,,,OK,
DYAX^16,DYAX,11/3/2015,5,39,12/16/2015,12/18/2015,37.77,,,OK,
DYN,DYN,1/4/2024,13,148,1/4/2024,1/8/2024,19.87,,,OK,
DYN,DYN,1/4/2024,13,148,1/26/2024,1/30/2024,25.5,,,OK,
DYN,DYN,1/24/2024,15,51,3/1/2024,3/5/2024,30.2687,,,OK,
DYN.2^18,DYN,,,,,,,,,no_pivot_yet,FALSE
DYN.2^18,DYN,3/18/2016,14,161,3/18/2016,3/22/2016,14.03,,,OK,
DYN.2^18,DYN,3/18/2016,14,161,4/4/2016,4/6/2016,15.08,,,OK,
DYN.2^18,DYN,3/18/2016,14,161,4/22/2016,4/26/2016,17.49,,,OK,
DYN.2^18,DYN,3/18/2016,14,161,4/28/2016,5/2/2016,18.25,,,OK,
DYN.2^18,DYN,4/7/2016,12,75,5/11/2016,5/13/2016,19.97,,,OK,
DYN.2^18,DYN,5/26/2017,11,37,6/26/2017,6/28/2017,8.78,,,OK,
DYN.2^18,DYN,6/9/2017,13,31,7/20/2017,7/24/2017,9.17,,,OK,
EAF,EAF,8/3/2018,12,32,8/3/2018,8/7/2018,243.64,,,OK,
EAR^24,EAR,,,,,,,,,no_pivot_yet,FALSE
EAT,EAT,12/23/2008,5,417,12/22/2008,12/24/2008,11.22,,,OK,
EAT,EAT,12/23/2008,5,417,1/28/2009,1/30/2009,12.22,,,OK,
EAT,EAT,12/29/2008,15,372,2/6/2009,2/10/2009,12.55,,,OK,
EAT,EAT,2/20/2009,13,168,3/18/2009,3/20/2009,14.79,,,OK,
EAT,EAT,9/3/2020,12,129,9/3/2020,9/8/2020,49.61,,,OK,
EAT,EAT,9/3/2020,12,129,10/9/2020,10/13/2020,48.38,,,OK,
EAT,EAT,9/4/2020,10,151,10/15/2020,10/19/2020,50.43,,,OK,
EAT,EAT,2/17/2022,15,61,2/16/2022,2/18/2022,44.03,,,OK,
EAT,EAT,2/17/2022,15,61,3/22/2022,3/24/2022,38.3,,,OK,
EBGMY^09,EBGMY,,,,,,,,,no_daily_bars,FALSE
EBIXQ^24,EBIXQ,,,,,,,,,no_pivot_yet,FALSE
EBIXQ^24,EBIXQ,,,,,,,,,no_pivot_yet,FALSE
EBODF,EBODF,,,,,,,,,no_pivot_yet,FALSE
EBODF,EBODF,,,,,,,,,no_pivot_yet,FALSE
EBODF,EBODF,,,,,,,,,no_pivot_yet,FALSE
EBODF,EBODF,,,,,,,,,no_pivot_yet,FALSE
EBODF,EBODF,,,,,,,,,no_pivot_yet,FALSE
EBON,EBON,9/17/2020,11,122,9/17/2020,9/21/2020,448.5,,,OK,
EBON,EBON,9/17/2020,11,122,10/13/2020,10/15/2020,347.7,,,OK,
EBS,EBS,,,,,,,,,no_pivot_yet,FALSE
EBS,EBS,11/10/2008,6,45,11/10/2008,11/12/2008,21.5,,,OK,
EBS,EBS,11/10/2008,6,45,12/3/2008,12/5/2008,25.93,,,OK,
EBS,EBS,11/10/2008,6,45,12/22/2008,12/24/2008,26.35,,,OK,
EBS,EBS,11/24/2008,14,55,1/2/2009,1/6/2009,27,,,OK,
EBS,EBS,9/11/2019,15,42,10/21/2019,10/23/2019,56.05,,,OK,
EBS,EBS,3/5/2024,14,118,3/5/2024,3/7/2024,3.725,,,OK,
EBS,EBS,5/7/2024,4,38,5/20/2024,5/22/2024,6.28,,,OK,
EBS,EBS,5/7/2024,4,38,6/6/2024,6/10/2024,7.18,,,OK,
EBS,EBS,6/4/2024,12,90,7/17/2024,7/19/2024,12.74,,,OK,
EBS,EBS,6/27/2024,13,48,7/30/2024,8/1/2024,15.1,,,OK,
EB^26,EB,11/18/2020,14,318,11/18/2020,11/20/2020,16.96,,,OK,
EB^26,EB,11/18/2020,14,318,11/24/2020,11/27/2020,17.52,,,OK,
EB^26,EB,11/18/2020,14,318,12/8/2020,12/10/2020,18.99,,,OK,
ECHO,ECHO,,,,,,,,,no_pivot_yet,FALSE
ECHO,ECHO,,,,,,,,,no_pivot_yet,FALSE
ECHO,ECHO,,,,,,,,,no_pivot_yet,FALSE
ECOM^22,ECOM,7/1/2014,12,31,7/2/2014,7/7/2014,27.16,,,OK,
ECOR,ECOR,7/31/2020,7,158,7/31/2020,8/4/2020,44.955,,,OK,
ECPG,ECPG,11/21/2016,11,38,11/25/2016,11/29/2016,28.9,,,OK,
ECPG,ECPG,11/21/2016,11,38,12/9/2016,12/13/2016,30.4,,,OK,
ECX,ECX,,,,,,,,,no_pivot_yet,FALSE
ECYT^18,ECYT,4/18/2012,1,12,4/17/2012,4/19/2012,8.57,,,OK,
ECYT^18,ECYT,3/24/2014,5,66,3/21/2014,3/25/2014,33.7,,,OK,
ECYT^18,ECYT,9/25/2014,14,21,10/31/2014,11/4/2014,6.32,,,OK,
ECYT^18,ECYT,10/4/2017,1,33,10/3/2017,10/5/2017,6.55,,,OK,
ECYT^18,ECYT,10/4/2017,1,33,11/10/2017,11/14/2017,5.47,,,OK,
ECYT^18,ECYT,10/23/2017,1,21,12/4/2017,12/6/2017,5.96,,,OK,
ECYT^18,ECYT,3/6/2018,1,52,3/13/2018,3/15/2018,11.54,,,OK,
ECYT^18,ECYT,4/2/2018,7,33,5/10/2018,5/14/2018,12.48,,,OK,
ECYT^18,ECYT,5/8/2018,8,36,5/17/2018,5/21/2018,14.86,,,OK,
ECYT^18,ECYT,5/8/2018,8,36,6/12/2018,6/14/2018,15.45,,,OK,
ECYT^18,ECYT,5/16/2018,10,38,6/27/2018,6/29/2018,15.08,,,OK,
ECYT^18,ECYT,7/9/2018,13,32,7/16/2018,7/18/2018,17.7,,,OK,
ECYT^18,ECYT,7/9/2018,13,32,8/20/2018,8/22/2018,18.4,,,OK,
ECYT^18,ECYT,7/18/2018,14,40,8/29/2018,8/31/2018,20.6,,,OK,
ECYT^18,ECYT,7/23/2018,10,31,9/4/2018,9/6/2018,20.85,,,OK,
EDIT,EDIT,,,,,,,,,no_pivot_yet,FALSE
EDIT,EDIT,,,,,,,,,no_pivot_yet,FALSE
EDIT,EDIT,2/16/2017,6,19,2/21/2017,2/23/2017,28.5,,,OK,
EDIT,EDIT,2/16/2017,6,19,3/14/2017,3/16/2017,29.2,,,OK,
EDIT,EDIT,8/14/2017,5,17,8/14/2017,8/16/2017,23.8,,,OK,
EDIT,EDIT,8/14/2017,5,17,9/21/2017,9/25/2017,24.5,,,OK,
EDIT,EDIT,8/22/2017,9,20,10/4/2017,10/6/2017,26.75,,,OK,
EDIT,EDIT,10/6/2017,16,34,11/6/2017,11/8/2017,25.7,,,OK,
EDIT,EDIT,11/30/2018,16,37,12/3/2018,12/6/2018,32.4608,,,OK,
EDIT,EDIT,12/4/2018,14,54,1/16/2019,1/18/2019,28.15,,,OK,
EDIT,EDIT,12/18/2020,13,313,12/21/2020,12/23/2020,96.45,,,OK,
EDIT,EDIT,12/18/2020,13,313,1/8/2021,1/12/2021,99.95,,,OK,
EDIT,EDIT,12/28/2020,8,326,2/8/2021,2/10/2021,70.4,,,OK,
EDIT,EDIT,7/1/2021,13,181,7/1/2021,7/6/2021,59.9999,,,OK,
EDIT,EDIT,8/24/2021,14,90,9/2/2021,9/7/2021,73.025,,,OK,
EDIT,EDIT,5/12/2023,15,62,5/10/2023,5/12/2023,10.71,,,OK,
EDIT,EDIT,5/12/2023,15,62,6/7/2023,6/9/2023,10.69,,,OK,
EDIT,EDIT,5/12/2023,15,62,6/14/2023,6/16/2023,11.91,,,OK,
EDIT,EDIT,11/16/2023,16,48,11/29/2023,12/1/2023,11.21,,,OK,
EDIT,EDIT,11/16/2023,16,48,12/6/2023,12/8/2023,11.69,,,OK,
EDNE^15,EDNE,,,,,,,,,no_daily_bars,FALSE
EDNE^15,EDNE,,,,,,,,,no_daily_bars,FALSE
EDSA,EDSA,9/20/2021,4,151,9/20/2021,9/22/2021,84,,,OK,
EDSA,EDSA,9/21/2021,8,134,11/3/2021,11/5/2021,62.65,,,OK,
EDSA,EDSA,3/9/2026,3,202,3/9/2026,3/11/2026,8.74,,,OK,
EDSA,EDSA,3/9/2026,3,202,3/20/2026,3/24/2026,9.37,,,OK,
EDSA,EDSA,3/10/2026,3,196,4/22/2026,4/24/2026,7.9,,,OK,
EDSA,EDSA,3/23/2026,1,138,5/1/2026,5/5/2026,20.32,,,OK,
EDSA,EDSA,5/19/2026,15,409,6/30/2026,7/2/2026,8.89,,,OK,
EDTX^23,EDTX,,,,,,,,,no_pivot_yet,FALSE
EDU,EDU,1/22/2007,9,12,2/9/2007,2/13/2007,10.675,,,OK,
EDU,EDU,1/22/2007,9,12,2/20/2007,2/22/2007,11.2,,,OK,
EDU,EDU,10/26/2007,16,64,10/29/2007,10/31/2007,23.0375,,,OK,
EDU,EDU,10/26/2007,16,64,12/5/2007,12/7/2007,22.9425,,,OK,
EDU,EDU,7/24/2008,10,53,7/23/2008,7/25/2008,19.185,,,OK,
EDU,EDU,7/24/2008,10,53,8/18/2008,8/20/2008,19.165,,,OK,
EDU,EDU,7/24/2008,10,53,8/22/2008,8/26/2008,19.7275,,,OK,
EDU,EDU,10/1/2012,9,30,10/1/2012,10/3/2012,17.97,,,OK,
EDU,EDU,10/12/2012,3,9,11/21/2012,11/26/2012,19.68,,,OK,
EDU,EDU,10/19/2012,4,12,11/29/2012,12/3/2012,20.99,,,OK,
EDU,EDU,6/10/2022,12,173,6/15/2022,6/17/2022,23.6,,,OK,
EDU,EDU,6/10/2022,12,173,7/8/2022,7/12/2022,25.16,,,OK,
EDU,EDU,6/17/2022,7,155,7/28/2022,8/1/2022,29.73,,,OK,
EDU,EDU,7/28/2022,15,141,8/31/2022,9/2/2022,29.8,,,OK,
EDVA,EDVA,,,,,,,,,no_pivot_yet,FALSE
EEIQ,EEIQ,9/22/2021,4,128,9/27/2021,9/29/2021,165.3024,,,OK,
EEIQ,EEIQ,9/22/2021,4,128,11/2/2021,11/4/2021,74.88,,,OK,
EFC,EFC,5/5/2020,15,631,5/19/2020,5/21/2020,11.73,,,OK,
EFC,EFC,5/5/2020,15,631,6/8/2020,6/10/2020,13.12,,,OK,
EFOI,EFOI,9/2/2015,3,22,9/9/2015,9/11/2015,1022,,,OK,
EFOI,EFOI,9/8/2015,3,29,10/19/2015,10/21/2015,520.8,,,OK,
EFOR,EFOR,7/31/2026,11,124,8/13/2026,8/17/2026,33.78,,,OK,
EFUT.1^17,EFUT,10/8/2007,5,44,10/4/2007,10/8/2007,34,,,OK,
EFUT.1^17,EFUT,10/8/2007,5,44,10/29/2007,10/31/2007,26.12,,,OK,
EGHT,EGHT,1/28/2016,12,17,3/1/2016,3/3/2016,12.01,,,OK,
EGIOQ^25,EGIOQ,,,,,,,,,no_pivot_yet,FALSE
EGIOQ^25,EGIOQ,,,,,,,,,no_pivot_yet,FALSE
EGIOQ^25,EGIOQ,,,,,,,,,no_pivot_yet,FALSE
EGLE.3^24,EGLE,11/25/2016,7,47,1/5/2017,1/9/2017,46.4597,,,OK,
EGO,EGO,7/13/2007,13,13,8/13/2007,8/15/2007,27.25,,,OK,
EGO,EGO,3/13/2008,14,50,4/16/2008,4/18/2008,38.8,,,OK,
EGO,EGO,11/26/2008,2,79,11/28/2008,12/2/2008,29.75,,,OK,
EGO,EGO,11/26/2008,2,79,12/17/2008,12/19/2008,41.1475,,,OK,
EGO,EGO,12/15/2008,8,211,1/26/2009,1/28/2009,42.45,,,OK,
EGO,EGO,5/20/2010,8,55,6/8/2010,6/10/2010,89.4,,,OK,
EGO,EGO,5/20/2010,8,55,6/21/2010,6/23/2010,93.25,,,OK,
EGO,EGO,5/20/2010,8,55,6/28/2010,6/30/2010,95.35,,,OK,
EGO,EGO,8/23/2011,7,15,9/6/2011,9/8/2011,110.6,,,OK,
EGO,EGO,8/1/2013,16,28,8/16/2013,8/20/2013,47.35,,,OK,
EGO,EGO,8/1/2013,16,28,8/27/2013,8/29/2013,47.95,,,OK,
EGO,EGO,12/9/2014,11,39,12/9/2014,12/11/2014,37.8,,,OK,
EGO,EGO,12/9/2014,11,39,1/6/2015,1/8/2015,36.0995,,,OK,
EGO,EGO,12/9/2014,11,39,1/20/2015,1/22/2015,39.975,,,OK,
EGO,EGO,10/9/2015,3,31,10/16/2015,10/20/2015,20.725,,,OK,
EGO,EGO,10/9/2015,3,31,10/28/2015,10/30/2015,20.9,,,OK,
EGO,EGO,5/12/2016,15,54,5/16/2016,5/18/2016,25.8,,,OK,
EGO,EGO,5/24/2016,16,45,7/6/2016,7/8/2016,25.35,,,OK,
EGO,EGO,12/30/2016,12,24,1/5/2017,1/9/2017,18.15,,,OK,
EGO,EGO,12/30/2016,12,24,1/24/2017,1/26/2017,17.9,,,OK,
EGO,EGO,12/30/2016,12,24,2/8/2017,2/10/2017,19.55,,,OK,
