date,ticker,adr14,adv30,mktcap,ret_1m,ret_3m,ret_6m,sma10_rising_diff,sma20_rising_diff
2005-01-26,TT.2^08,1.88,29076885.58,11903.05,-0.06,0.1,0.02,-1.16,-0.77
2005-01-26,FSWA^24,0.53,14668.82,,-0.05,0.17,0.2,0.04,-0.54
2005-01-26,NSSC,4.89,800865.97,104.56,-0.12,0.54,1.16,-0.07,1.16
2005-01-26,SOIS^25,19.87,66606.65,9.44,-0.36,0.47,,-0.64,-0.26
2005-01-26,VSBN^20,0.32,5269.95,34.62,0.0,0.01,-0.03,0.48,-0.64
2005-01-26,EKFC^16,0.0,1184.63,40.11,0.0,0.02,0.17,0.3,0.37
2005-01-26,STEL.1^14,2.94,503988.4,231.64,-0.12,0.04,0.04,-3.39,-1.3
2005-01-26,SGP.1^09,2.33,137248128.34,29440.51,-0.04,0.12,0.04,-0.65,1.09
2005-01-26,UST.1^09,1.62,35368834.74,8155.87,0.02,0.22,0.34,0.83,2.9
2005-01-26,CTLM^08,5.57,663034.48,92.1,-0.09,0.07,-0.2,-0.01,-0.24
2005-01-26,RVLT^20,2.62,31942.65,10.68,0.02,-0.02,0.05,0.24,0.01
2005-01-26,ULBI,4.11,6997654.46,250.96,-0.09,0.49,-0.15,-0.77,2.44
2005-01-26,MVAC^25,4.93,63.63,6.57,-0.27,2.63,1.64,-0.99,-0.5
2005-01-26,SLAB,3.71,51407240.61,1467.68,-0.07,0.19,-0.06,-2.95,-1.97
2005-01-26,USHS^12,5.13,104781.9,48.09,0.08,-0.04,-0.02,-0.01,0.48
2005-01-26,GPN,1.64,17473983.71,2191.7,-0.04,0.1,0.28,-0.39,1.73
2005-01-26,JDAS^12,4.02,3546836.46,324.41,-0.11,0.03,0.12,-1.35,-1.33
2005-01-26,AHCI^11,4.23,346601.11,253.45,0.13,0.11,0.16,0.27,0.15
2005-01-26,NSDA^05,1.29,548168.84,181.61,-0.03,0.7,0.7,-0.11,0.04
2005-01-26,NCOC^10,10.68,41923.97,99.65,-0.34,-0.03,0.52,-1.41,-2.34
2005-01-26,FSRL,0.74,9848.2,38.84,0.12,0.17,0.08,0.81,0.59
2005-01-26,TUNE.1^10,6.29,2793642.6,261.98,-0.21,-0.06,0.28,-0.5,-1.1
2005-01-26,WBMD^17,3.21,13582485.04,2354.21,-0.03,0.08,-0.04,-0.27,-0.13
2005-01-26,APELY,0.0,77473.7,2466.02,-0.05,0.16,0.07,-1.19,-0.49
2005-01-26,SSLV^07,1.51,107107.79,201.79,0.24,5149.0,,0.24,0.31
2005-01-26,CCBD^13,0.76,31621.33,37.09,0.02,0.14,-0.03,0.06,-0.12
2005-01-26,ELK^07,2.84,5624531.4,738.55,0.14,0.41,0.8,2.65,2.84
2005-01-26,CSTW^18,0.13,28889.45,152.82,-0.02,0.0,0.11,-3.3,4.5
2005-01-26,HGIC^12,3.84,629051.73,662.79,-0.13,0.11,0.17,-1.33,-1.48
2005-01-26,DRJG,15.35,30125.19,57.59,0.41,0.7,457.0,0.57,0.28
2005-01-26,3ACEC^08,4.65,62775.85,31.12,0.05,0.36,0.38,-0.04,0.07
2005-01-26,TKAGY^23,1.21,220929.73,10223.54,0.02,0.28,0.21,0.14,1.17
2005-01-26,BANF,2.41,1169455.43,594.3,0.0,0.21,0.31,-2.09,2.21
2005-01-26,ASPT.^05,2.71,5457981.27,608.91,-0.08,0.16,0.2,-0.6,-0.27
2005-01-26,SBKCQ^16,2.12,259222.08,238.14,0.0,0.17,0.22,0.08,0.33
2005-01-26,UTI,1.84,2415313.52,959.84,-0.09,0.18,0.05,-1.61,-1.49
2005-01-26,HOFD^19,1.78,70921.66,445.94,0.08,0.26,0.44,1.7,0.43
2005-01-26,HRC^21,1.23,5976276.9,3401.85,0.0,0.14,-0.03,-0.5,-0.44
2005-01-26,HOV,3.13,47118794.87,3054.34,0.06,0.41,0.72,2.7,4.01
2005-01-26,TORK^14,0.0,948.0,10.73,0.0,0.0,0.0,0.0,0.0
2005-01-26,CYD,5.7,8578853.68,356.58,-0.29,-0.23,-0.39,-2.06,-4.04
2005-01-26,VTRO.1^12,4.88,9376914.16,460.13,-0.12,-0.24,0.02,-1.62,-1.83
2005-01-26,JDVB,0.0,1040.0,,0.05,0.05,0.04,1.75,0.87
2005-01-26,TRR^17,2.23,387513.1,227.57,-0.05,-0.08,0.09,-0.53,-0.99
2005-01-26,ININ.1^16,5.43,43729.18,66.66,0.05,0.16,0.11,-0.07,-0.08
2005-01-26,CKP^16,2.9,3291866.69,590.09,-0.13,0.0,-0.05,-1.39,-1.62
2005-01-26,SCB.1^08,0.81,31577.0,76.68,-0.06,-0.04,0.03,-0.38,-0.51
2005-01-26,CGUE^16,3.03,152185.37,35.85,-0.03,1.09,0.51,-0.01,0.16
2005-01-26,2100B^11,1.62,11663899.82,1582.46,0.03,0.21,0.54,0.46,0.71
2005-01-26,GBCI,2.56,2485503.54,760.46,-0.1,0.05,0.17,-1.76,-1.83
2005-01-26,FBMS^25,0.0,1080.0,22.49,0.09,0.15,0.19,0.87,0.76
2005-01-26,CMI,1.89,55315325.89,3402.04,-0.11,0.1,0.09,-3.92,-3.01
2005-01-26,CCK,2.66,9799295.17,2103.92,-0.08,0.18,0.29,-0.6,-0.28
2005-01-26,WRLD,3.64,2332345.92,470.88,0.07,0.25,0.4,-0.35,-0.16
2005-01-26,RWEOY,0.0,1169737.2,29591.1,0.02,0.11,0.18,-0.37,3.04
2005-01-26,WSBA^06,2.03,366976.45,282.96,-0.04,0.04,0.18,-0.63,-1.64
2005-01-26,AMYRZ^09,1.91,21916.92,139.47,-0.02,0.03,0.14,0.22,0.09
2005-01-26,GPMCY^13,0.0,3703.66,1743.66,-0.03,0.06,0.09,-0.31,0.36
2005-01-26,TIII^12,5.66,71763.21,18.95,0.08,0.25,0.24,0.04,0.07
2005-01-26,NTPIF,3.01,4910648.26,735.97,-0.01,-0.07,-0.02,0.04,-0.49
2005-01-26,KLIC,4.64,7603919.67,328.46,-0.27,-0.06,-0.14,-1.14,-1.28
2005-01-26,HARB^06,2.75,1796846.58,775.53,-0.06,0.05,0.16,-0.98,-2.1
2005-01-26,KPA^07,3.09,2576076.7,516.99,-0.05,0.04,0.27,-0.22,-0.08
2005-01-26,AMBZ,0.29,45471.6,556.12,0.12,0.18,0.48,2.63,2.01
2005-01-26,HNNA,0.13,16582.5,44.15,0.0,0.12,0.11,0.0,0.59
2005-01-26,TPC.2^08,6.35,1955152.34,243.0,0.12,0.38,0.2,0.11,0.53
2005-01-26,CPICQ^16,1.01,160446.14,103.89,0.07,0.18,0.14,0.14,-0.32
2005-01-26,MSL^19,0.67,51580.8,115.75,0.01,0.08,0.04,0.56,0.11
2005-01-26,SEEK,26.3,132226.81,300.52,0.23,0.26,0.26,6.88,5.88
2005-01-26,TBHC^26,3.09,1099254.5,195.49,-0.16,0.19,-0.01,-1.26,0.55
2005-01-26,AVNX^09,6.1,4132629.3,335.54,-0.29,-0.12,-0.11,-0.51,-0.52
2005-01-26,MDP^21,1.44,9063264.64,2587.97,-0.11,-0.04,-0.08,-2.01,-1.39
2005-01-26,AGSI^12,12.22,51857.19,31.96,-0.16,0.01,-0.56,-0.29,0.29
2005-01-26,NYT,1.19,21146473.03,5734.69,-0.03,0.02,-0.05,-0.75,0.01
2005-01-26,TCCO,3.2,19127.52,7.69,-0.05,0.35,0.32,-0.22,-0.17
2005-01-26,XRTX.1^14,4.3,1969587.17,447.57,0.03,0.5,0.79,-0.15,-0.71
2005-01-26,ACRFF,0.0,3442.66,8186.97,-0.03,0.09,-0.02,-1.31,-0.65
2005-01-26,NPKLY^23,0.0,0.0,8.7,-0.01,0.16,0.2,-0.09,0.06
2005-01-26,WCIMQ^09,3.39,13480863.51,1345.64,0.08,0.37,0.5,1.59,1.2
2005-01-26,IPS.2^07,2.77,15619378.8,2138.93,-0.01,0.67,1.03,-1.13,4.31
2005-01-26,TRBS^06,2.94,5211394.0,1500.64,-0.06,-0.02,0.03,-1.46,-1.71
2005-01-26,EXAS^26,6.45,924029.87,91.15,-0.11,0.35,-0.34,-0.19,-0.26
2005-01-26,JENNQ^11,0.23,6521.9,16.6,0.02,0.26,-0.07,-0.04,0.0
2005-01-26,THQIQ^13,3.03,14424165.19,851.62,-0.01,0.33,0.11,0.34,-0.81
2005-01-26,PREA^21,0.0,423.0,,0.0,134.0,134.0,0.0,-0.02
2005-01-26,VULC,0.16,21264.97,47.58,0.0,0.07,0.0,0.03,1.17
2005-01-26,ATHR.1^11,4.61,3210973.87,477.34,0.02,-0.07,0.49,-0.01,-1.16
2005-01-26,WTZ^06,3.1,1365312.91,372.76,0.01,-0.08,0.54,0.26,-0.48
2005-01-26,RBGPF,0.79,151225.77,21173.15,-0.02,0.1,0.11,-0.82,-0.49
2005-01-26,ODSY^10,4.6,8055004.31,418.21,-0.15,0.48,-0.33,-1.39,-1.03
2005-01-26,VRTC,7.92,25524.66,9.55,0.68,3.71,5.6,-0.07,0.69
2005-01-26,UBFO^26,2.13,72568.66,140.33,-0.01,0.05,0.07,-0.35,-0.45
2005-01-26,PSMT,1.76,230990.96,134.71,0.0,0.09,0.19,0.07,0.4
2005-01-26,UNIB,6.47,9564.55,7.77,0.01,1.34,0.2,0.06,0.22
2005-01-26,PLKI^17,2.16,3119386.35,674.94,0.05,0.15,0.18,0.07,0.46
2005-01-26,NEXGY^19,0.0,0.0,3082.71,0.02,,,0.14,
2005-01-26,LODG^17,10.8,18630.42,19.23,-0.07,-0.11,-0.22,-0.28,-0.1
2005-01-26,NMHC^08,4.3,575585.23,90.08,-0.15,-0.03,-0.27,-1.64,-1.52
2005-01-26,IX,0.97,359277.83,11262.91,0.01,0.28,0.28,0.43,2.37
2005-01-26,SEPR^09,3.36,152381309.12,5798.99,-0.06,0.26,0.25,-1.94,6.18
2005-01-26,PPCO^10,4.6,1380099.6,195.14,-0.12,0.1,0.03,-0.93,-0.91
2005-01-26,CRERF,0.39,81619.01,35377.42,0.08,0.16,0.05,2.25,0.66
2005-01-26,ACDO^05,2.77,18364285.01,1442.88,0.11,0.3,-0.12,1.53,1.2
2005-01-26,APTL,2.96,0.0,,0.28,0.28,0.04,0.47,0.24
2005-01-26,ELCI^22,1.72,21009.83,6.35,0.02,-0.21,-0.2,0.46,0.22
2005-01-26,BMNM,1.86,2824268.7,250.17,-0.02,0.02,,-0.29,-0.01
2005-01-26,TSEM,4.35,104521.22,138.25,0.02,-0.04,-0.46,-0.07,-0.03
2005-01-26,PFGC.1^08,2.67,11581165.54,1151.97,-0.01,0.22,0.07,-1.14,-1.11
2005-01-26,3KMKCF^11,5.0,66103.44,42.72,-0.04,0.29,0.38,-0.1,0.01
2005-01-26,CKX,4.15,91213.09,20.2,0.0,0.15,0.25,-0.53,1.09
2005-01-26,VSH,2.62,14412453.43,2062.96,-0.14,0.0,-0.2,-1.33,-1.27
2005-01-26,NAVI,1.86,93710158.34,21925.58,-0.05,0.22,0.38,-1.15,0.6
2005-01-26,RDGA,0.0,45.71,0.85,-0.31,-0.31,-0.3,-0.1,-0.43
2005-01-26,CALD^18,4.68,355265.64,123.44,-0.09,0.27,0.66,-0.46,0.25
2005-01-26,AEGN^21,4.64,4152041.48,479.57,-0.16,0.06,0.28,-1.17,-2.04
2005-01-26,NRPH^07,6.25,704811.56,393.27,0.43,0.59,,4.62,5.47
2005-01-26,EPAY^22,3.67,1469711.37,248.94,-0.12,0.52,0.6,-0.1,0.79
2005-01-26,GPCBY^09,0.94,20741.96,83.3,-0.05,0.12,0.25,-0.54,-0.54
2005-01-26,FDVA,0.0,1460.47,,0.02,0.08,,0.33,0.16
2005-01-26,NSYS,2.47,31704.99,14.36,0.1,0.12,0.0,0.12,-0.28
2005-01-26,STRL,3.47,49645.63,32.56,0.17,0.22,0.72,0.63,0.5
2005-01-26,L,1.54,29603830.47,12667.76,-0.02,0.19,0.26,-0.58,-0.4
2005-01-26,WLMSQ^25,3.84,2194480.34,419.43,-0.05,0.26,0.39,-0.23,0.21
2005-01-26,KMX,2.63,28333127.3,3109.34,-0.07,0.13,0.39,-0.43,1.63
2005-01-26,HCGS,7.7,165780.08,60.0,0.04,0.39,0.14,-0.87,1.36
2005-01-26,DSCM^11,6.05,1171929.05,225.59,-0.14,-0.21,0.01,-0.48,0.04
2005-01-26,PERY^18,2.2,1046704.48,196.07,0.01,0.07,-0.08,0.46,1.12
2005-01-26,QSFT^12,3.48,12057099.47,1325.11,-0.09,0.13,0.29,-1.13,-1.07
2005-01-26,NWBI,2.27,1146732.1,1105.0,-0.11,-0.02,0.08,-1.37,-2.15
2005-01-26,FABP^26,0.31,20798.76,59.43,-0.01,0.01,0.09,-2.57,-0.29
2005-01-26,CBKN^12,1.26,127054.85,125.14,0.03,0.15,0.16,0.17,0.98
2005-01-26,BTTC,7.86,456145.79,75.27,-0.26,0.11,0.03,-0.39,-0.19
2005-01-26,OGE,1.2,8286954.4,2291.24,-0.01,0.04,0.1,0.04,-0.22
2005-01-26,XSPY^19,3.33,1179486.81,75.9,-0.05,,,-0.5,
2005-01-26,IDSA^19,4.63,275527.92,23.62,-0.17,-0.44,-0.36,-0.86,-1.07
2005-01-26,CSNT^14,0.63,75158.74,68.26,0.02,0.08,0.21,0.74,0.12
2005-01-26,ASHG^18,0.5,18406.5,1176.0,0.03,-0.02,0.12,2.55,-0.36
2005-01-26,HTSI^14,2.65,2852522.43,950.97,-0.04,0.05,0.02,-0.82,-0.83
2005-01-26,SLG,2.09,12664955.52,2264.53,-0.09,0.01,0.14,-2.81,-2.04
2005-01-26,GRRB^23,0.0,1059.16,17.54,0.04,-0.04,-0.05,0.21,0.09
2005-01-26,HURC,6.86,1300747.52,84.58,-0.2,-0.03,0.65,-1.2,-2.7
2005-01-26,OHRI^05,3.33,21299.46,12.04,0.04,0.65,0.8,-0.21,0.0
2005-01-26,ESE,2.28,3362913.42,910.27,-0.07,0.04,0.36,-2.96,-3.09
2005-01-26,JEHLY,0.0,0.0,3415.15,-0.04,0.0,-0.08,-0.19,-0.19
2005-01-26,ABY.2^07,3.67,1772589.43,2592.63,-0.15,-0.04,-0.14,-0.73,-0.41
2005-01-26,CNBKA^21,2.05,432510.27,159.0,0.02,-0.05,-0.1,-0.29,-0.22
2005-01-26,NBTB,3.76,1014242.93,748.24,-0.11,0.05,0.11,-1.3,-2.07
2005-01-26,WVFC,0.36,7093.4,42.33,-0.01,-0.02,0.03,0.22,0.23
2005-01-26,WINT,5.31,5117998.96,350.79,-0.09,0.13,0.05,-0.11,-0.59
2005-01-26,CECX.^06,2.69,200000.3,73.58,-0.06,-0.06,0.0,-0.48,-0.54
2005-01-26,ALFC.2^06,0.6,49851.82,38.67,-0.01,0.29,0.3,-0.4,1.54
2005-01-26,BCSO,0.0,0.0,,0.0,0.0,0.02,0.0,0.0
2005-01-26,RJF,2.02,9781899.55,2182.54,-0.03,0.18,0.28,-0.43,-0.56
2005-01-26,SVVS^11,6.57,545024.39,123.46,0.03,-0.18,-0.21,-0.07,0.08
2005-01-26,CZNS^16,0.0,0.0,,0.0,0.01,-0.04,0.0,1.71
2005-01-26,FHN,1.22,35208281.92,5299.42,0.0,0.05,-0.01,0.02,-0.26
2005-01-26,CZMTY^09,0.0,0.0,6293.9,-0.03,0.06,0.21,-2.02,1.9
2005-01-26,KTYB^21,0.31,20964.47,83.08,-0.02,-0.03,0.01,0.14,-0.61
2005-01-26,TMCO^16,0.0,0.0,27.6,0.0,0.0,-0.02,0.0,0.0
2005-01-26,SFL,2.87,7455401.16,1512.42,-0.03,0.03,0.31,0.48,-3.45
2005-01-26,TAICY^17,0.0,0.0,310.74,-0.01,0.29,0.54,-0.1,-0.01
2005-01-26,LNT,1.26,8235922.69,3261.02,0.01,0.11,0.11,0.0,0.65
2005-01-26,MXC,0.27,2201.3,10.24,-0.07,0.01,-0.17,-0.12,-0.02
2005-01-27,KR,1.52,42764607.92,12304.92,0.01,0.18,0.09,0.11,0.03
2005-01-27,CPF,1.51,3391240.68,992.21,0.0,0.25,0.35,0.16,-0.15
2005-01-27,FNBB^06,0.52,5160.61,20.24,-0.03,-0.01,0.0,-0.39,0.25
2005-01-27,3ERIF^06,0.03,11823.93,297.67,0.0,0.01,0.02,0.11,0.11
2005-01-27,LPL,3.26,11491350.5,15182.42,0.14,0.41,0.37,2.95,1.66
2005-01-27,BTH^15,2.34,6162567.87,312.49,0.08,0.04,-0.11,1.07,0.98
2005-01-27,DIT,0.67,8491.43,8.77,-0.11,-0.15,-0.29,-1.63,-1.11
2005-01-27,CCRD.1^05,4.36,1439116.25,173.92,-0.06,0.22,0.04,-0.89,0.67
2005-01-27,QUSA.1^17,2.08,12841.99,8.26,0.04,0.04,0.09,-0.03,0.06
2005-01-27,OSK,2.72,20249968.39,2222.52,0.04,0.22,0.36,0.21,-0.16
2005-01-27,COHG,5.35,152231.46,263.77,-0.21,0.1,-0.18,-0.58,-0.69
2005-01-27,HYDI,7.35,14341.81,10.59,0.15,-0.04,0.41,-0.02,0.39
2005-01-27,ATRS.^07,3.06,10392590.31,819.02,-0.03,0.21,0.33,-0.79,0.59
2005-01-27,FHCC^05,1.41,24485690.55,1736.98,0.02,0.2,0.37,0.18,0.46
2005-01-27,NWTLY^16,0.0,0.0,28.13,0.11,,,0.03,
2005-01-27,ATR,2.44,4566023.75,1737.62,-0.09,0.02,0.15,-2.35,-3.23
2005-01-27,GCFB,4.06,121641.88,23.53,-0.05,0.16,0.15,-0.14,-0.21
2005-01-27,UGNEQ^19,5.62,890060.99,158.32,-0.02,0.52,1.64,-0.19,0.11
2005-01-27,SFGH^08,0.0,0.0,0.01,0.0,0.0,-1.0,0.0,0.0
2005-01-27,WBS^26,1.97,10322105.81,2569.89,-0.09,-0.03,-0.02,-1.22,-1.72
2005-01-27,TZOO,11.15,122207053.68,1191.19,-0.48,-0.2,1.03,-21.12,-12.06
2005-01-27,CALY,3.44,9089010.4,846.94,0.0,0.29,0.23,-0.09,0.16
2005-01-27,AMRI^17,4.6,1224912.94,323.87,-0.09,0.19,-0.12,-0.34,-0.53
2005-01-27,BRGYY^16,1.4,3197488.01,24598.13,0.01,0.06,0.11,1.28,0.0
2005-01-27,SMIC^09,0.02,6811.67,154.57,0.04,0.09,-0.08,-1.28,1.91
2005-01-27,AHMIQ^14,2.22,8794287.06,1291.93,0.0,0.28,0.31,0.11,-1.42
2005-01-27,ADC,1.61,663114.81,188.26,-0.08,0.05,0.21,-0.9,-1.35
2005-01-27,CPHD^16,4.2,2081160.72,379.74,0.01,0.18,0.14,-0.34,-0.38
2005-01-27,NCFT.1^12,0.15,20207.24,49.25,-0.02,0.04,0.38,-0.4,-0.39
2005-01-27,AIRM^17,3.21,186217.02,84.15,-0.06,0.02,-0.11,-0.61,0.04
2005-01-27,AMTCQ^22,7.95,13910.36,13.03,0.01,0.05,0.27,0.49,0.65
2005-01-27,RCKY,3.16,881412.49,137.91,-0.01,0.48,0.46,0.32,2.7
2005-01-27,HSH^14,2.22,57990213.76,19400.58,-0.04,0.03,0.07,-0.05,-0.04
2005-01-27,TPR,2.65,74044161.29,10137.57,-0.04,0.22,0.25,-0.63,0.62
2005-01-27,FITB,1.7,136591497.77,25816.81,-0.02,-0.04,-0.06,-0.37,-1.04
2005-01-27,SCBS^25,0.26,1853.32,13.05,-0.09,-0.13,-0.31,1.3,-0.27
2005-01-27,LFUS,2.38,9441815.65,708.53,-0.04,-0.04,-0.17,-1.11,-4.83
2005-01-27,HYNLZ^12,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0
2005-01-27,HNGR^22,3.83,1637549.83,159.21,-0.1,0.29,-0.29,-0.48,-0.25
2005-01-27,TLVTF^11,5.4,600130.34,212.0,-0.08,0.16,,-1.16,-0.3
2005-01-27,NHHC^07,1.66,52056.94,74.16,0.15,0.26,0.37,0.23,1.45
2005-01-27,JACO,4.25,57027.47,21.67,-0.09,-0.18,-0.33,-0.3,-0.42
2005-01-27,FSH.2^06,1.76,66029897.6,7450.3,0.02,0.14,0.11,1.77,1.71
2005-01-27,SVLF^11,1.32,27259.56,49.39,-0.06,0.03,0.13,-0.03,-0.09
2005-01-27,WSBC,2.75,1021110.5,588.89,-0.11,-0.09,0.04,-2.2,-2.0
2005-01-27,GSHHY^21,1.56,829484.24,528.44,0.04,0.38,0.37,-0.73,0.58
2005-01-27,HWDY^16,0.56,11357.97,,0.11,0.13,0.19,0.18,0.17
2005-01-27,MTW,2.38,6326669.03,934.55,-0.04,0.05,0.05,-1.45,-1.88
2005-01-27,QDHC^10,5.25,241373.16,89.62,-0.05,-0.26,-0.23,-0.13,0.19
2005-01-27,YOCM^10,2.11,10990.49,10.05,0.01,-0.04,-0.09,0.08,0.05
2005-01-27,SFD.4^13,1.64,13632366.71,3361.98,0.05,0.28,0.12,0.96,-0.03
2005-01-27,BPZRQ^16,5.0,76461.83,57.43,-0.18,-0.18,,-0.3,-1.03
2005-01-27,CLCT^21,7.1,441010.08,118.07,-0.11,0.18,0.47,-0.92,1.08
2005-01-27,IMY^05,1.86,254401.0,1601.12,-0.04,0.25,0.11,0.15,-1.16
2005-01-27,DTRL,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2005-01-27,LKST,7.42,2971239.79,153.93,-0.37,-0.2,-0.11,-0.6,-0.34
2005-01-27,MNIQQ^20,0.77,2911447.21,3276.99,-0.01,0.03,0.02,-0.32,-0.13
2005-01-27,TUESQ^21,1.89,9052309.33,1227.53,-0.01,-0.04,-0.1,-0.66,-1.7
2005-01-27,SF,2.38,238726.0,194.85,-0.06,0.01,0.03,-0.32,-2.16
2005-01-27,RSG,1.4,14590445.05,4916.93,0.01,0.11,0.17,-0.29,0.07
2005-01-27,UFCS,3.52,1636785.79,680.36,0.0,0.16,0.14,0.04,-0.48
2005-01-27,BKLYY^10,0.0,6043.43,11.14,-0.12,-0.21,-0.31,-0.1,-0.34
2005-01-27,MSCC^18,3.09,10833863.74,882.49,-0.05,0.05,0.35,-0.86,-2.11
2005-01-27,WTKWY,0.0,737198.38,5208.1,-0.1,-0.01,0.05,-1.79,-0.98
2005-01-27,TWTI.1^08,5.35,1380999.22,305.11,-0.15,-0.09,0.59,-0.57,-0.63
2005-01-27,IMPMQ^26,2.14,18186278.59,1593.57,-0.02,0.03,0.04,0.47,-1.43
2005-01-27,SKT,2.27,3928592.45,680.7,-0.08,0.04,0.27,-0.63,-1.41
2005-01-27,TNM.^06,1.64,1320030.85,326.02,-0.04,0.04,0.05,-0.24,-1.01
2005-01-27,MISN^14,0.0,1275.83,14.78,0.0,0.26,0.23,0.0,0.67
2005-01-27,SCI,1.33,4947868.9,2375.18,-0.04,0.08,0.13,-0.12,0.06
2005-01-27,JILL.1^06,3.41,6959475.3,296.92,-0.06,-0.18,-0.24,-0.17,-1.76
2005-01-27,PRGO,2.12,9733923.1,1224.78,0.0,-0.07,0.03,0.46,-0.76
2005-01-27,TXU^07,1.75,148746677.11,18973.61,0.06,0.13,0.71,1.9,1.38
2005-01-27,KLAC,2.42,220078675.65,8680.01,0.03,0.06,0.2,0.71,-2.35
2005-01-27,MFLO^08,3.12,924631.84,164.78,0.1,0.45,0.59,-0.1,1.64
2005-01-27,XRIT^12,4.63,1323953.49,306.43,-0.08,0.12,-0.02,-0.69,-0.06
2005-01-27,AMNT.^05,4.14,111669.2,63.74,0.06,0.13,-0.04,0.12,0.55
2005-01-27,GRDCY^13,1.57,166051.07,131.77,0.1,0.16,0.31,0.31,0.46
2005-01-27,CVA^21,3.15,990909.82,810.62,-0.01,0.05,0.37,-0.23,0.2
2005-01-27,WIT,3.14,8013808.34,13060.01,-0.14,0.03,0.38,-1.42,-2.88
2005-01-27,CMC,3.41,28036097.01,1618.69,0.14,0.47,0.61,2.15,3.54
2005-01-27,EE.2^20,1.85,3747901.45,888.72,0.03,0.14,0.3,0.35,0.13
2005-01-27,O,3.0,7433576.46,1869.89,-0.09,-0.05,0.17,-0.76,-1.69
2005-01-27,VVUSQ^20,4.58,533220.52,159.42,-0.11,-0.07,0.07,-0.17,-0.52
2005-01-27,PBCO,0.26,3180.46,,0.13,0.2,0.22,1.15,0.62
2005-01-27,FUJHY,0.0,453364.76,3804.07,-0.04,-0.04,-0.1,0.0,1.92
2005-01-27,MNRK^16,0.18,15748.15,33.41,0.02,0.04,0.07,-0.01,0.32
2005-01-27,HERB,4.64,52569.9,511.41,-0.08,-0.08,-0.48,-0.1,0.1
2005-01-27,HBM,0.27,3560.51,17.47,0.16,-0.42,0.2,0.31,-0.42
2005-01-27,GLG.2^06,2.63,15944136.29,2198.28,-0.09,-0.21,0.03,0.03,-2.13
2005-01-27,BNE.1^10,1.85,3186919.63,554.03,-0.09,0.02,-0.01,-0.66,-0.43
2005-01-27,MSII.2^14,8.51,101770.53,22.23,0.26,0.24,0.1,0.4,0.37
2005-01-27,ACHHY^23,1.67,4840783.89,1457.17,-0.06,-0.11,0.03,-0.84,-4.98
2005-01-27,YTBLQ^14,1.43,7454.6,14.13,0.08,-0.1,3.33,0.0,0.05
2005-01-27,NBSC^07,3.06,40615.65,59.42,0.21,0.28,0.13,0.49,0.99
2005-01-27,FFHN^16,0.0,33.33,0.55,-0.2,-0.37,0.9,-0.45,-0.68
2005-01-27,FNBP.1^08,2.5,168359.3,187.32,-0.1,-0.06,0.01,-1.44,-1.98
2005-01-27,CLC^17,2.33,5745808.68,1357.64,0.04,0.11,0.24,1.59,0.42
2005-01-27,DIGI.^05,6.12,234597.76,51.19,0.06,0.29,0.03,0.01,0.03
2005-01-27,CNAF,0.16,9117.6,75.1,-0.01,-0.06,0.05,0.0,-1.06
2005-01-27,FRTN,3.09,1455.98,3.29,-0.09,-0.16,-0.1,-0.03,-0.12
2005-01-27,SHBK^08,1.31,29497.23,40.09,0.11,0.2,0.22,-0.56,2.06
2005-01-27,NEWCQ^08,2.15,50118788.05,2013.83,-0.06,0.06,0.25,-0.25,-3.4
2005-01-27,HRTT,8.43,542691.61,135.41,-0.23,0.4,-0.02,-0.64,-0.41
2005-01-27,UABK^18,0.0,1050.83,,-0.02,0.13,0.0,-0.03,0.45
2005-01-27,NWYF^25,1.16,21458.05,50.86,0.04,0.0,0.06,0.1,-0.13
2005-01-27,QDEL,3.93,725100.08,147.66,-0.04,-0.17,0.36,-0.16,-0.71
2005-01-27,TSG.2^07,2.37,22137538.57,2843.68,-0.08,-0.13,-0.2,-0.7,-1.68
2005-01-27,WRK^24,3.07,922243.04,503.6,-0.05,-0.06,-0.01,-0.27,-0.85
2005-01-27,VIRDY,0.67,17750.83,3952.95,0.11,0.23,0.45,0.43,0.7
2005-01-27,FFDF,0.28,10686.59,19.31,0.02,0.21,0.1,0.24,0.6
2005-01-27,NNCT^16,0.41,9072.76,30.92,-0.01,0.01,0.06,0.01,0.12
2005-01-27,DWNFQ^09,2.29,7224328.69,1694.35,0.1,0.14,0.17,3.96,-0.56
2005-01-27,TROW,1.83,37811308.81,7400.09,-0.05,0.13,0.27,-1.8,-1.9
2005-01-27,EZTD,8.08,61086.07,30.81,-0.01,0.82,1.35,0.03,0.02
2005-01-27,PKT^15,6.76,197416.64,34.95,-0.03,1.69,0.06,-0.16,0.0
2005-01-27,CWLO^18,0.0,414.77,,0.0,-0.06,-0.06,0.0,2.6
2005-01-27,PEXNY,0.0,16021.6,4845.76,0.0,-0.02,0.07,-0.03,0.43
2005-01-27,WSM,1.83,38668378.55,3938.3,-0.03,-0.09,0.07,-0.9,-1.68
2005-01-27,KTCC,5.56,29294.7,30.01,-0.1,-0.07,-0.03,-0.07,-0.1
2005-01-27,LION.1^19,1.16,245966.85,173.06,-0.05,0.08,0.36,-0.29,0.54
2005-01-27,GNTRF^15,4.64,36872.63,18.5,-0.02,-0.01,0.07,-0.19,-0.31
