date,ticker,adr14,adv30,mktcap,ret_1m,sma10_rising_diff,sma20_rising_diff,qualifies_1m
2005-02-22,ALTI.1^16,15.67,43669690.82,207.01,0.71,1.55,0.61,True
2005-02-22,CTIC^23,5.59,20831613.38,608.94,0.2,0.2,1.47,True
2005-02-22,CY^20,5.01,56653397.3,1661.08,0.37,1.88,1.76,True
2005-02-22,ENCY^08,5.73,14393828.12,659.29,0.15,1.28,0.38,True
2005-02-22,FCEL,5.5,10562877.49,515.02,0.29,0.62,0.27,True
2005-02-22,IMAX,6.03,13747417.96,459.2,0.07,1.29,2.08,True
2005-02-22,LIVN,7.34,81534030.43,954.88,0.54,9.85,12.61,True
2005-02-22,SGTL^08,5.25,84477328.44,1486.41,0.14,1.09,5.5,True
2005-02-22,STTX.^07,5.73,10885627.48,385.13,-0.01,1.08,2.05,True
2005-02-22,TONS.1^07,5.68,11484798.36,821.69,0.22,7.43,12.36,True
2005-02-22,XXIA^17,5.48,16391262.07,1078.6,0.21,2.06,2.08,True
2005-02-23,ADEA,5.59,43596810.26,1681.06,0.06,2.78,2.65,True
2005-02-23,AIRT,10.39,18980695.22,51.09,0.44,2.17,3.5,True
2005-02-23,ALTI.1^16,14.61,47175646.64,207.01,0.94,1.83,0.75,True
2005-02-23,COGT.1^10,5.31,17316748.72,2729.26,-0.01,1.85,0.27,True
2005-02-23,CTIC^23,5.31,20972114.47,608.94,0.16,0.1,1.54,True
2005-02-23,CXDO,8.37,11167000.73,276.3,0.08,2.46,6.61,True
2005-02-23,CY^20,5.1,57614056.53,1661.08,0.34,1.69,1.97,True
2005-02-23,ENCY^08,5.83,14536825.86,659.29,0.15,1.13,0.56,True
2005-02-23,FCEL,5.55,10821045.31,515.02,0.26,0.74,0.47,True
2005-02-23,IMAX,6.45,13898929.32,459.2,0.03,1.03,2.01,True
2005-02-23,LIVN,7.36,81935002.17,954.88,0.51,8.55,13.07,True
2005-02-23,PMTI^13,5.07,10000391.51,434.74,0.08,0.94,0.33,True
2005-02-23,SGTL^08,5.37,84710313.79,1486.41,0.07,0.11,5.85,True
2005-02-23,STTX.^07,5.71,10480356.29,385.13,0.0,0.3,1.8,True
2005-02-23,TONS.1^07,5.63,11027728.83,821.69,0.2,6.38,12.43,True
2005-02-23,XXIA^17,5.34,16592301.47,1078.6,0.2,1.69,2.23,True
2005-02-24,ADEA,5.21,41798762.48,1681.06,0.11,2.72,2.81,True
2005-02-24,AIRT,11.01,18999455.78,51.09,0.3,1.14,3.96,True
2005-02-24,ALTI.1^16,16.31,49433812.66,207.01,0.88,2.11,0.87,True
2005-02-24,COGT.1^10,5.54,18163892.08,2729.26,0.0,1.75,0.42,True
2005-02-24,CTIC^23,5.45,21709170.72,608.94,0.15,0.12,1.58,True
2005-02-24,CTMI^05,5.03,11903517.15,827.78,0.25,0.76,3.53,True
2005-02-24,CXDO,11.41,12990933.44,276.3,-0.08,1.05,6.41,True
2005-02-24,CY^20,5.14,59865609.28,1661.08,0.42,1.59,2.2,True
2005-02-24,ENCY^08,5.37,14646135.3,659.29,0.25,1.12,0.75,True
2005-02-24,FCEL,5.61,10980144.77,515.02,0.26,0.95,0.63,True
2005-02-24,IMAX,6.39,14189533.08,459.2,0.13,0.83,2.04,True
2005-02-24,LIVN,6.92,81607684.36,954.88,0.53,7.06,13.36,True
2005-02-24,PMTI^13,5.09,10115717.35,434.74,0.18,1.77,0.56,True
2005-02-24,SGTL^08,5.52,84783543.38,1486.41,0.21,0.43,5.71,True
2005-02-24,TONS.1^07,5.34,10307004.58,821.69,0.26,6.42,13.09,True
2005-02-24,XXIA^17,5.26,16763496.6,1078.6,0.21,1.58,2.38,True
2005-02-25,AIRT,10.97,18683972.02,51.09,0.34,0.23,4.41,True
2005-02-25,ALTI.1^16,17.47,50241624.27,207.01,0.83,1.85,0.97,True
2005-02-25,COGT.1^10,5.58,18097968.99,2729.26,0.0,1.65,0.45,True
2005-02-25,CTIC^23,5.33,22391591.21,608.94,0.15,0.21,1.56,True
2005-02-25,ENCY^08,5.15,14545290.94,659.29,0.3,1.21,0.93,True
2005-02-25,FCEL,5.52,10490168.17,515.02,0.27,1.06,0.77,True
2005-02-25,IMAX,6.66,14494161.08,459.2,0.11,0.51,2.06,True
2005-02-25,LIVN,6.62,81087671.68,954.88,0.55,4.77,13.76,True
2005-02-25,PMTI^13,5.05,10137507.2,434.74,0.18,2.23,0.8,True
2005-02-25,SGTL^08,5.35,83479172.74,1486.41,0.13,0.83,5.72,True
2005-02-25,XXIA^17,5.02,18329451.07,1078.6,0.31,1.47,2.67,True
2005-02-28,ADEA,5.13,40969715.38,1694.59,0.1,2.72,2.95,True
2005-02-28,ALTI.1^16,18.34,50772781.51,213.37,0.69,1.66,1.04,True
2005-02-28,BOOM,7.2,12037034.11,99.68,1.1,3.11,3.61,True
2005-02-28,COGT.1^10,7.49,20910319.37,2235.82,-0.17,0.83,0.34,True
2005-02-28,CTIC^23,5.68,23094585.21,622.97,0.1,0.21,1.53,True
2005-02-28,CY^20,5.11,61096914.77,1826.81,0.35,1.33,2.55,True
2005-02-28,ENCY^08,5.51,14569830.64,670.82,0.25,1.13,1.07,True
2005-02-28,FCEL,5.89,10410086.63,530.42,0.21,1.16,0.91,True
2005-02-28,IMAX,6.59,14109541.55,432.47,0.12,0.26,2.07,True
2005-02-28,LIVN,6.66,80833423.55,914.04,0.43,2.16,14.14,True
2005-02-28,SGTL^08,5.67,82055239.32,1509.23,0.05,0.85,5.71,True
2005-02-28,XXIA^17,5.61,19002862.02,1167.31,0.2,1.2,2.89,True
2005-03-01,ADEA,5.18,40927634.99,1694.59,0.04,2.12,2.95,True
2005-03-01,ALTI.1^16,18.72,51227035.9,213.37,0.66,1.32,1.14,True
2005-03-01,BOOM,7.88,13053800.89,99.68,0.94,3.66,4.01,True
2005-03-01,CCJ,5.23,47415765.7,48963.71,0.25,5.8,7.48,True
2005-03-01,CNXT.1^11,6.32,12613663.19,857.42,0.07,0.19,0.03,True
2005-03-01,COGT.1^10,6.98,21821300.12,2235.82,-0.09,0.11,0.32,True
2005-03-01,CTIC^23,5.82,23845231.0,622.97,0.03,0.21,1.46,True
2005-03-01,ENCY^08,5.55,14715685.14,670.82,0.17,0.79,1.16,True
2005-03-01,FCEL,5.74,10766184.09,530.42,0.3,1.31,1.08,True
2005-03-01,IMAX,6.17,13114126.79,432.47,0.18,0.03,2.03,True
2005-03-01,LIVN,6.6,80932423.14,914.04,0.44,0.45,14.53,True
2005-03-01,MSO^15,5.19,49897578.63,1794.19,0.09,1.49,5.69,True
2005-03-01,OVTI^16,5.08,63681423.84,1151.08,0.03,2.39,1.2,True
2005-03-01,PMTI^13,5.11,10204468.32,463.6,0.17,3.2,1.41,True
2005-03-01,SGTL^08,5.75,83713400.16,1509.23,0.13,0.91,5.77,True
2005-03-01,XXIA^17,5.41,19506771.72,1167.31,0.22,1.0,3.1,True
2005-03-02,ALTI.1^16,21.31,52127715.15,213.37,0.37,1.1,1.22,True
2005-03-02,BOOM,8.11,16939383.56,99.68,1.19,4.35,4.45,True
2005-03-02,CCJ,5.67,49109280.31,48963.71,0.3,5.26,7.77,True
2005-03-02,CNXT.1^11,6.21,12775090.12,857.42,0.08,0.18,0.05,True
2005-03-02,CTIC^23,5.74,25810129.55,622.97,0.1,0.37,1.38,True
2005-03-02,ENCY^08,5.49,14763447.98,670.82,0.14,0.51,1.23,True
2005-03-02,FCEL,5.87,11167339.75,530.42,0.29,1.58,1.22,True
2005-03-02,MNST,5.33,11477808.13,478.48,0.1,0.01,5.07,True
2005-03-02,MSO^15,5.35,51979519.39,1794.19,0.03,0.99,5.36,True
2005-03-02,OVTI^16,5.11,65800329.41,1151.08,0.05,2.14,1.28,True
2005-03-02,SGTL^08,5.09,83720228.42,1509.23,0.13,1.16,5.64,True
2005-03-02,XXIA^17,5.18,19780156.76,1167.31,0.2,0.93,3.22,True
2005-03-03,AKS^20,5.12,42828859.44,1951.44,0.11,1.15,2.65,True
2005-03-03,ALTI.1^16,15.47,54840897.73,213.37,0.73,0.9,1.33,True
2005-03-03,AZTA,5.01,10589233.59,842.39,0.17,0.49,2.62,True
2005-03-03,BOOM,8.78,19469651.19,99.68,0.85,5.06,4.89,True
2005-03-03,CCJ,5.42,49749254.77,48963.71,0.28,4.72,8.04,True
2005-03-03,CNXT.1^11,6.23,12705860.87,857.42,0.07,0.14,0.08,True
2005-03-03,CTIC^23,6.27,27329233.79,622.97,0.04,0.55,1.27,True
2005-03-03,ENCY^08,5.63,14981046.9,670.82,0.1,0.21,1.3,True
2005-03-03,FCEL,6.11,11252658.06,530.42,0.23,1.52,1.24,True
2005-03-03,MNST,5.03,11438401.14,478.48,0.11,0.44,4.81,True
2005-03-03,MSO^15,5.12,55775382.45,1794.19,0.01,0.57,5.2,True
2005-03-03,OVTI^16,5.37,66689175.21,1151.08,0.02,1.79,1.3,True
2005-03-03,SGTL^08,5.11,84729167.46,1509.23,0.11,1.4,5.37,True
2005-03-03,XXIA^17,5.19,19560556.48,1167.31,0.16,0.66,3.34,True
2005-03-04,AKS^20,5.02,44258482.7,1951.44,0.16,1.06,2.6,True
2005-03-04,ALTI.1^16,12.46,55761192.06,213.37,0.7,0.69,1.42,True
2005-03-04,ATHR.1^11,5.06,10152643.46,650.57,0.15,1.26,2.7,True
2005-03-04,BOOM,9.84,20754018.27,99.68,0.64,5.83,5.2,True
2005-03-04,CCJ,5.01,51099594.12,48963.71,0.26,4.23,8.12,True
2005-03-04,CMOS^08,5.63,10920493.59,774.38,0.04,0.47,0.92,True
2005-03-04,CNXT.1^11,6.24,11626200.98,857.42,0.07,0.12,0.1,True
2005-03-04,CTIC^23,6.47,28659792.33,622.97,-0.01,0.47,1.22,True
2005-03-04,ENCY^08,5.73,15215081.47,670.82,0.06,0.04,1.24,True
2005-03-04,ESLRQ^12,5.94,10166597.86,260.95,0.39,1.28,0.77,True
2005-03-04,FCEL,6.23,11241251.4,530.42,0.19,1.56,1.31,True
2005-03-04,MSO^15,6.89,64210694.05,1794.19,-0.09,0.15,4.69,True
2005-03-04,OVTI^16,5.09,67057314.51,1151.08,0.01,1.28,1.37,True
2005-03-04,XXIA^17,5.04,19516001.8,1167.31,0.2,0.52,3.48,True
2005-03-07,AKS^20,5.65,46124507.28,1870.95,0.07,0.73,2.52,True
2005-03-07,ALTI.1^16,11.29,56086605.7,200.61,0.71,0.49,1.51,True
2005-03-07,ATHR.1^11,5.13,10142301.1,618.21,0.12,1.13,2.65,True
2005-03-07,BOOM,9.12,24512474.69,107.49,1.06,6.82,5.7,True
2005-03-07,CMOS^08,5.68,11823210.54,711.27,0.04,0.34,0.93,True
2005-03-07,CNXT.1^11,5.96,11612037.64,805.89,0.1,0.09,0.12,True
2005-03-07,ESLRQ^12,6.16,10567231.66,332.73,0.28,1.4,0.85,True
2005-03-07,FCEL,6.4,11205232.91,547.75,0.11,1.51,1.35,True
2005-03-07,NSS.1^06,5.12,11899089.6,775.98,0.12,1.94,5.1,True
2005-03-08,AKS^20,6.81,49291142.35,1870.95,-0.09,0.38,2.36,True
2005-03-08,ALTI.1^16,10.76,56374399.36,200.61,0.68,0.25,1.61,True
2005-03-08,ATI,5.2,33311267.96,2495.12,0.04,1.54,2.36,True
2005-03-08,BOOM,10.68,31572390.05,107.49,0.84,7.25,6.14,True
2005-03-08,CLF,5.31,71777436.02,1861.6,0.19,11.78,13.7,True
2005-03-08,CMOS^08,5.41,12099616.53,711.27,0.02,0.19,0.94,True
2005-03-08,CNXT.1^11,6.07,11720714.03,805.89,0.08,0.06,0.13,True
2005-03-08,ESLRQ^12,6.45,11166467.24,332.73,0.33,1.49,0.9,True
2005-03-08,EVEIQ^16,5.22,12042222.05,1031.89,0.19,2.12,2.12,True
2005-03-08,FCEL,6.62,11574281.47,547.75,0.16,1.33,1.41,True
2005-03-08,MUSA.1^05,5.45,10785955.27,488.94,0.25,4.76,3.66,True
2005-03-08,NSS.1^06,5.19,12041368.18,775.98,0.1,1.79,4.99,True
2005-03-08,OS.1^07,5.39,22166637.28,790.53,0.1,2.81,4.15,True
2005-03-08,SCCO,5.17,24693083.89,5137.1,0.33,11.4,10.45,True
2005-03-08,STLD,5.03,60492127.39,2139.67,0.07,3.36,4.88,True
2005-03-08,WLTGQ^19,5.01,31921858.09,1522.84,0.06,0.77,4.06,True
2005-03-09,ATI,5.5,33531125.66,2495.12,0.0,1.75,2.09,True
2005-03-09,BOOM,10.54,40401576.21,107.49,0.9,7.99,6.69,True
2005-03-09,CLF,5.68,75205080.25,1861.6,0.11,11.61,13.28,True
2005-03-09,CMC,5.06,33159087.05,2164.53,0.06,3.49,5.49,True
2005-03-09,CMOS^08,5.37,12336225.85,711.27,-0.02,0.08,0.91,True
2005-03-09,CNXT.1^11,5.83,11781135.43,805.89,0.02,0.05,0.12,True
2005-03-09,ESLRQ^12,6.81,11455209.72,332.73,0.33,1.57,0.95,True
2005-03-09,EVEIQ^16,5.4,11962375.91,1031.89,0.15,2.04,2.18,True
2005-03-09,FCEL,6.2,12128007.07,547.75,0.19,1.18,1.52,True
2005-03-09,MNST,5.26,11773727.85,506.12,-0.08,4.32,2.78,True
2005-03-09,MUSA.1^05,5.88,11276733.36,488.94,0.26,4.62,3.82,True
2005-03-09,NSS.1^06,5.24,12134990.81,775.98,0.05,1.52,4.8,True
2005-03-09,OS.1^07,5.34,22476096.21,790.53,0.07,2.47,4.06,True
2005-03-09,PLAY.1^07,5.77,17413165.8,75.25,0.28,4.39,0.14,True
2005-03-09,SCCO,5.45,25418107.56,5137.1,0.3,10.55,11.0,True
2005-03-09,SINA^21,5.34,140756082.2,1667.79,0.15,6.24,0.25,True
2005-03-10,BOOM,10.44,44746413.22,107.49,1.09,8.87,7.28,True
2005-03-10,CCJ,5.35,51561825.15,46893.8,0.1,1.63,8.2,True
2005-03-10,CLF,5.77,77353569.06,1861.6,0.05,10.15,12.9,True
2005-03-10,CMC,6.09,36015338.86,2164.53,0.01,2.6,5.38,True
2005-03-10,CNXT.1^11,5.37,11648607.57,805.89,0.03,0.01,0.12,True
2005-03-10,ESLRQ^12,7.47,11846212.1,332.73,0.27,1.58,1.01,True
2005-03-10,EVEIQ^16,5.89,11903822.51,1031.89,0.1,1.74,2.21,True
2005-03-10,FCEL,7.14,12560842.78,547.75,0.11,0.95,1.6,True
2005-03-10,FCL.2^09,5.14,10917464.53,1169.74,0.08,2.4,2.48,True
2005-03-10,MUSA.1^05,6.3,11667361.84,488.94,0.17,4.14,3.93,True
2005-03-10,OS.1^07,5.93,23533963.08,790.53,0.02,1.75,3.95,True
2005-03-10,PLAY.1^07,5.57,17210323.02,75.25,0.27,4.69,0.56,True
2005-03-10,SCCO,5.92,26132768.29,5137.1,0.25,9.37,11.49,True
2005-03-10,SGTL^08,5.0,69652026.55,1569.63,0.06,3.01,4.12,True
2005-03-10,SINA^21,5.42,140246781.24,1667.79,0.54,6.23,0.97,True
2005-03-10,VLO,5.01,345644869.15,18912.12,0.18,7.58,15.34,True
2005-03-11,BOOM,10.06,52287560.02,107.49,1.35,9.12,8.02,True
2005-03-11,CCJ,5.36,49778138.72,46893.8,0.14,0.54,8.08,True
2005-03-11,CLF,5.55,79998392.89,1861.6,0.1,8.79,12.48,True
2005-03-11,CMC,5.87,36966803.36,2164.53,0.07,1.91,5.22,True
2005-03-11,ESLRQ^12,7.62,11889903.76,332.73,0.27,1.59,1.07,True
2005-03-11,EVEIQ^16,5.72,11801732.19,1031.89,0.13,1.26,2.25,True
2005-03-11,FCEL,6.97,12644384.29,547.75,0.15,0.74,1.66,True
2005-03-11,FCL.2^09,5.08,10916311.28,1169.74,0.11,1.93,2.48,True
2005-03-11,GNSS.^08,5.08,12191422.82,473.48,0.08,0.67,1.4,True
2005-03-11,MNST,5.38,12444687.36,506.12,0.09,3.02,2.76,True
2005-03-11,MUSA.1^05,6.17,12037111.0,488.94,0.21,3.44,4.09,True
2005-03-11,NSS.1^06,5.97,12870766.54,775.98,-0.01,0.05,4.24,True
2005-03-11,OS.1^07,5.68,24459428.42,790.53,0.08,0.99,3.88,True
2005-03-11,PLAY.1^07,5.25,17368956.74,75.25,0.27,4.32,1.36,True
2005-03-11,SCCO,5.74,26306422.84,5137.1,0.29,8.07,11.9,True
2005-03-11,TIVO.1^16,8.15,14262638.43,332.15,0.02,0.25,0.03,True
2005-03-14,BOOM,9.18,58217809.66,151.14,1.74,9.44,8.97,True
2005-03-14,CLF,5.56,81920292.57,1597.01,0.12,6.85,11.91,True
2005-03-14,CMC,6.34,37905270.56,1929.59,0.05,1.11,5.03,True
2005-03-14,ESLRQ^12,7.76,11926561.18,301.89,0.33,1.5,1.13,True
2005-03-14,EVEIQ^16,5.42,12015821.29,972.68,0.22,0.98,2.3,True
2005-03-14,FCEL,6.64,12727343.32,506.36,0.17,0.57,1.71,True
2005-03-14,FCL.2^09,5.26,10848775.91,1090.72,0.09,1.46,2.47,True
2005-03-14,MNST,5.21,18040368.88,470.75,0.45,3.66,3.34,True
2005-03-14,MUSA.1^05,5.88,12309126.47,465.98,0.25,2.72,4.26,True
2005-03-14,OS.1^07,6.21,25341317.19,702.42,0.04,0.14,3.67,True
2005-03-14,PLAY.1^07,5.12,17271469.69,76.06,0.24,4.08,1.97,True
2005-03-14,RDUS^25,5.03,32958383.27,1153.87,0.06,0.57,4.34,True
2005-03-14,SCCO,5.82,26416414.39,4742.61,0.28,6.0,12.2,True
2005-03-14,SGTL^08,5.07,68823739.64,1491.68,0.1,2.54,4.07,True
2005-03-14,TIVO.1^16,8.19,14119037.86,304.74,0.03,0.18,0.1,True
2005-03-14,VLO,5.05,374653604.19,17649.78,0.14,4.65,14.52,True
2005-03-15,BOOM,9.72,62104473.75,151.14,1.65,9.99,9.75,True
2005-03-15,CAL.1^10,5.55,24551855.74,773.66,0.06,1.31,1.08,True
2005-03-15,CETV^20,5.17,12823466.38,1542.16,0.22,9.58,11.19,True
2005-03-15,CLF,5.52,82221725.72,1597.01,0.11,5.19,11.53,True
2005-03-15,CMC,6.55,38093503.2,1929.59,0.01,0.42,4.85,True
2005-03-15,ESLRQ^12,7.8,12032290.48,301.89,0.4,1.2,1.22,True
2005-03-15,EVEIQ^16,5.74,12245080.44,972.68,0.18,0.77,2.35,True
2005-03-15,FCEL,6.52,12743964.22,506.36,0.09,0.19,1.72,True
2005-03-15,FCL.2^09,5.21,10676829.68,1090.72,0.07,1.09,2.51,True
2005-03-15,MNST,5.35,21038344.07,470.75,0.5,4.76,3.82,True
2005-03-15,MUSA.1^05,5.6,12429862.61,465.98,0.26,2.04,4.46,True
2005-03-15,PLAY.1^07,5.06,17369728.61,76.06,0.41,3.6,2.49,True
2005-03-15,RDUS^25,5.14,31120734.03,1153.87,0.04,0.09,4.2,True
2005-03-15,SCCO,5.58,26666030.23,4742.61,0.29,4.65,12.51,True
2005-03-15,TIVO.1^16,5.36,28912238.61,304.74,0.86,0.38,0.28,True
2005-03-15,VLO,5.18,381986042.13,17649.78,0.08,3.84,14.06,True
2005-03-16,ATML^16,6.15,27915159.06,1560.93,-0.06,0.1,0.05,True
2005-03-16,BOOM,11.02,64119339.24,151.14,1.39,9.88,10.32,True
2005-03-16,BRY.1^13,5.14,15204138.48,1229.67,0.01,0.6,6.18,True
2005-03-16,CAL.1^10,5.71,24933333.71,773.66,0.04,1.14,1.05,True
2005-03-16,CETV^20,5.31,12842785.83,1542.16,0.17,8.36,11.23,True
2005-03-16,CLF,5.4,82221487.79,1597.01,0.05,3.09,10.99,True
2005-03-16,ESLRQ^12,8.1,12080254.33,301.89,0.34,0.96,1.34,True
2005-03-16,EVEIQ^16,5.91,12123151.6,972.68,0.1,0.5,2.38,True
2005-03-16,FCL.2^09,5.05,10603863.91,1090.72,0.07,0.54,2.62,True
2005-03-16,MNST,5.56,22153400.86,470.75,0.39,5.4,4.26,True
2005-03-16,MUSA.1^05,5.68,12820509.98,465.98,0.24,1.37,4.63,True
2005-03-16,PLAY.1^07,5.2,17305876.06,76.06,0.32,3.11,2.98,True
2005-03-16,SCCO,5.47,27669774.63,4742.61,0.25,4.02,12.83,True
2005-03-16,TIVO.1^16,5.95,33843628.49,304.74,0.65,0.49,0.43,True
2005-03-16,VLO,5.28,384534831.09,17649.78,0.1,2.85,13.67,True
2005-03-16,WIND.1^09,5.07,12612697.96,1240.34,0.03,1.16,1.68,True
2005-03-17,ADEA,5.08,53353587.33,1770.44,-0.08,1.75,3.0,True
2005-03-17,ATML^16,6.47,26190887.96,1560.93,-0.05,0.11,0.04,True
2005-03-17,BOOM,11.24,66938507.46,151.14,1.1,9.61,10.88,True
2005-03-17,CAL.1^10,5.44,24659766.25,773.66,0.01,0.89,1.02,True
2005-03-17,CETV^20,5.25,13027308.46,1542.16,0.16,7.47,11.24,True
2005-03-17,CLF,5.08,83610318.82,1597.01,0.11,1.25,10.42,True
2005-03-17,ESLRQ^12,7.73,11819643.94,301.89,0.42,0.68,1.44,True
2005-03-17,EVEIQ^16,5.72,12206274.03,972.68,0.09,0.3,2.3,True
2005-03-17,MNST,5.46,22513387.23,470.75,0.31,6.18,4.8,True
2005-03-17,MUSA.1^05,5.49,13036628.3,465.98,0.19,0.77,4.74,True
2005-03-17,SCCO,5.29,28404519.33,4742.61,0.24,3.19,13.06,True
2005-03-17,TIVO.1^16,6.14,34491850.79,304.74,0.5,0.6,0.55,True
2005-03-17,WIND.1^09,5.08,12696610.36,1240.34,0.05,1.05,1.64,True
2005-03-18,ADEA,5.7,53045966.06,1770.44,-0.08,1.46,2.67,True
2005-03-18,ATML^16,6.69,24870335.77,1560.93,-0.07,0.12,0.03,True
2005-03-18,BOOM,10.86,68492760.5,151.14,1.11,9.59,11.52,True
2005-03-18,CAL.1^10,5.59,24777095.92,773.66,0.0,0.49,0.99,True
2005-03-18,CETV^20,6.03,13830147.32,1542.16,0.12,5.75,11.24,True
2005-03-18,ESLRQ^12,7.48,11782734.07,301.89,0.51,0.5,1.51,True
2005-03-18,MNST,5.76,22924018.35,470.75,0.3,6.52,5.34,True
2005-03-18,MUSA.1^05,5.32,13178068.96,465.98,0.19,0.06,4.78,True
2005-03-18,PLAY.1^07,5.25,17156539.52,76.06,0.19,2.04,3.75,True
2005-03-18,SCCO,5.11,28456589.21,4742.61,0.21,1.42,13.14,True
2005-03-18,TIVO.1^16,6.06,35741046.5,304.74,0.61,0.72,0.68,True
2005-03-18,WIND.1^09,5.06,12976922.8,1240.34,0.07,0.75,1.62,True
2005-03-21,ADEA,5.39,55857744.16,1603.63,0.0,0.79,2.56,True
2005-03-21,ATML^16,6.74,24476234.32,1427.28,-0.08,0.04,0.02,True
2005-03-21,BOOM,10.03,74448802.77,147.03,1.61,9.52,12.37,True
2005-03-21,CAL.1^10,5.06,25064970.43,703.17,0.03,0.05,0.95,True
2005-03-21,CETV^20,6.23,13958552.94,1356.13,0.08,3.63,11.02,True
2005-03-21,ESLRQ^12,6.77,10887630.53,328.99,0.34,0.32,1.55,True
2005-03-21,MNST,6.12,23240384.42,606.76,0.27,6.83,5.89,True
2005-03-21,ONXX^13,5.37,47593750.68,1156.75,0.18,0.82,0.21,True
2005-03-21,PLAY.1^07,5.02,16994440.89,70.7,0.19,1.41,3.92,True
2005-03-21,STCN^25,5.81,18550134.23,1055.01,0.17,0.14,0.01,True
2005-03-21,TIVO.1^16,6.12,36674779.62,465.97,0.59,0.87,0.8,True
2005-03-22,ADEA,5.27,55772869.3,1603.63,0.02,0.05,2.43,True
2005-03-22,ALTI.1^16,8.12,62710714.06,219.01,0.01,0.03,1.04,True
2005-03-22,BOOM,10.33,85702042.21,147.03,1.67,9.83,13.0,True
2005-03-22,CETV^20,5.33,14170259.43,1356.13,0.12,1.65,10.71,True
2005-03-22,ESLRQ^12,7.19,10808309.81,328.99,0.25,0.13,1.57,True
2005-03-22,MNST,6.33,23457368.63,606.76,0.29,7.0,6.57,True
2005-03-22,ONXX^13,5.34,49946881.02,1156.75,0.19,1.77,0.54,True
2005-03-22,STCN^25,6.05,19388629.8,1055.01,0.15,0.17,0.02,True
2005-03-22,TIVO.1^16,6.62,36976319.5,465.97,0.49,0.97,0.91,True
2005-03-23,ALTI.1^16,7.12,62863767.58,219.01,0.02,0.14,0.89,True
2005-03-23,BOOM,9.98,90870068.48,147.03,1.22,9.83,13.78,True
2005-03-23,MNST,6.27,22254973.6,606.76,0.32,7.77,7.21,True
2005-03-23,ONXX^13,5.35,51089763.36,1156.75,0.2,3.03,0.71,True
2005-03-23,STCN^25,6.19,19685137.97,1055.01,0.13,0.19,0.04,True
2005-03-23,TIVO.1^16,6.96,37237017.99,465.97,0.46,1.14,0.96,True
2005-03-24,ALTI.1^16,6.97,63069203.33,219.01,-0.04,0.19,0.77,True
2005-03-24,BOOM,9.56,94136170.5,147.03,1.3,9.7,14.64,True
2005-03-24,BSIN,10.38,10512760.37,86.88,0.92,1.27,1.56,True
2005-03-24,CMTL,5.2,28560248.49,647.12,0.44,9.46,6.27,True
2005-03-24,CRYP.2^12,5.23,11582943.64,444.45,0.09,1.07,6.73,True
2005-03-24,KKD^16,7.66,29078368.92,484.16,0.5,1.52,0.23,True
2005-03-24,MNST,6.16,23513611.23,606.76,0.56,9.9,7.8,True
2005-03-24,ONXX^13,5.14,52068990.65,1156.75,0.13,4.28,0.94,True
2005-03-24,STCN^25,6.53,19955578.29,1055.01,0.12,0.21,0.05,True
2005-03-24,TIVO.1^16,7.12,37394608.2,465.97,0.48,1.27,0.99,True
2005-03-28,ALTI.1^16,7.38,54367817.86,210.05,-0.13,0.2,0.67,True
2005-03-28,BOOM,9.98,97022919.46,198.45,1.34,9.28,14.98,True
2005-03-28,BSIN,11.67,10817092.34,82.56,0.68,1.38,1.6,True
2005-03-28,CMTL,5.1,29567899.17,722.41,0.41,9.53,6.86,True
2005-03-28,CRYP.2^12,5.24,11615452.93,411.04,0.11,0.95,6.29,True
2005-03-28,KKD^16,7.5,27638732.43,536.87,0.52,1.45,0.55,True
2005-03-28,MNST,6.55,24402263.61,653.47,0.46,11.48,8.3,True
2005-03-28,ONXX^13,5.42,52994538.87,1188.49,0.11,5.49,1.09,True
2005-03-28,STCN^25,6.25,20017633.15,1002.02,0.17,0.23,0.06,True
2005-03-28,TIVO.1^16,7.27,37629109.81,447.43,0.12,1.49,1.04,True
2005-03-29,ALTI.1^16,7.42,39657309.19,210.05,-0.12,0.13,0.59,True
2005-03-29,BOOM,10.33,99137581.11,198.45,1.13,8.05,15.02,True
2005-03-29,BSIN,11.74,11528168.78,82.56,0.6,1.55,1.62,True
2005-03-29,CCJ,5.45,52773375.03,45869.46,-0.15,0.46,3.25,True
2005-03-29,CMTL,5.15,30462412.99,722.41,0.41,9.33,7.38,True
2005-03-29,CRYP.2^12,5.15,11696248.31,411.04,0.01,0.4,5.99,True
2005-03-29,KKD^16,7.51,26690803.9,536.87,0.6,1.26,0.86,True
2005-03-29,KOMG^07,5.26,10578575.11,628.66,0.01,0.2,1.98,True
2005-03-29,MNST,6.89,25515594.84,653.47,0.31,10.61,8.78,True
2005-03-29,NXGN^23,5.13,10331401.75,606.69,0.11,2.53,8.27,True
2005-03-29,ONXX^13,5.91,55204640.63,1188.49,0.05,5.44,1.25,True
2005-03-29,STCN^25,6.54,20197434.59,1002.02,0.15,0.28,0.06,True
2005-03-29,TIVO.1^16,7.79,37921418.88,447.43,0.23,1.65,1.1,True
2005-03-30,ALTI.1^16,7.21,32447257.32,210.05,-0.1,0.1,0.48,True
2005-03-30,BOOM,9.91,103277893.76,198.45,0.65,7.04,15.33,True
2005-03-30,BSIN,11.81,11721473.05,82.56,0.32,1.69,1.68,True
2005-03-30,CCJ,5.29,52744695.76,45869.46,-0.15,0.27,2.66,True
